Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
3495.76,431.623,463.128,494.022
3495.76,431.618,463.153,494.021
3494.22,431.585,463.194,494.021
3491.82,431.563,463.194,494.116
3493.68,431.563,463.159,494.184
3494.55,431.659,463.159,494.184
3494.55,431.666,463.159,494.178
3494.77,431.666,463.133,494.178
3495.48,431.713,463.133,494.13
3495.48,431.713,463.121,494.155
3496.35,431.723,463.144,494.155
3496.35,431.705,463.149,494.087
3496.9,431.705,463.148,493.861
3497.06,431.666,463.148,494.107
3497.06,431.666,463.229,494.087
3496.3,431.632,463.27,494.087
3496.3,431.638,463.27,494.174
3495.62,431.638,463.272,494.225
3495.26,431.656,463.272,494.225
3495.26,431.636,463.25,494.261
3495.89,431.764,463.196,494.261
3489.55,431.762,463.196,494.216
3497.15,431.762,463.189,494.171
3497.45,431.775,463.189,494.171
3497.45,431.785,463.201,494.167
3497.94,431.785,463.206,494.167
3498.41,431.767,463.206,494.166
3498.41,431.767,463.227,494.155
3498.43,431.767,463.2,494.155
3498.43,431.727,463.339,494.216
3497.51,431.727,463.354,493.959
3497.18,431.76,463.354,494.362
3497.18,431.76,463.354,494.3
3496.68,431.742,463.323,494.3
3496.68,431.736,463.323,494.331
3496.11,431.736,463.286,494.304
3496.33,431.751,463.286,494.304
3496.33,431.633,463.27,494.299
3497.42,431.822,463.243,494.299
3490.56,431.824,463.243,494.244
3498.96,431.824,463.255,494.211
3499.21,431.799,463.255,494.211
3499.21,431.845,463.318,494.218
3499.09,431.845,463.33,494.218
3499.03,431.768,463.33,494.275
3499.03,431.768,463.407,494.317
3497.59,431.758,463.257,494.317
3497.59,431.768,463.432,494.362
3497.22,431.768,463.352,493.909
3497.73,431.833,463.352,494.405
3497.73,431.833,463.339,494.407
3498.28,431.881,463.344,494.407
3498.28,431.912,463.344,494.388
3500.05,431.912,463.331,494.373
3500.64,431.902,463.331,494.373
3500.64,431.652,463.346,494.3
3500.1,431.85,463.382,494.3
3496.49,431.828,463.382,494.286
3499.41,431.828,463.439,494.334
3499.63,431.812,463.439,494.334
3499.63,431.811,463.439,494.347
3498.37,431.811,463.452,494.347
3499.39,431.806,463.452,494.399
3498.52,431.806,463.443,494.438
3498.49,431.854,463.354,494.438
3498.49,431.879,463.408,494.443
3498.94,431.879,463.395,494.128
3499.51,431.952,463.395,494.439
3499.51,431.952,463.374,494.417
3499.98,431.955,463.372,494.417
3499.98,431.964,463.372,494.374
3501.85,431.964,463.475,494.429
3501.84,431.954,463.475,494.429
3501.84,431.685,463.438,494.345
3501.3,431.885,463.48,494.345
3494.99,431.88,463.48,494.405
3501.16,431.88,463.533,494.471
3501.74,431.925,463.533,494.471
3501.74,431.932,463.599,494.516
3500.67,431.932,463.597,494.516
3499.9,431.916,463.597,494.549
3499.9,431.916,463.547,494.543
3499.8,431.955,463.451,494.543
3499.8,431.997,463.516,494.563
3500.69,431.997,463.476,494.226
3501.42,432.034,463.476,494.53
3501.42,432.034,463.49,494.492
3502.48,432.027,463.484,494.492
3502.48,432.015,463.484,494.442
3502.89,432.015,463.544,494.488
3502.43,431.972,463.544,494.488
3502.43,431.717,463.596,494.508
3500.83,431.93,463.576,494.508
3500.83,431.96,463.576,494.576
3500.89,431.96,463.542,494.609
3501.33,432.045,463.542,494.609
3501.33,432.091,463.532,494.582
3501.52,432.091,463.507,494.582
3500.48,432.077,463.507,494.553
3503.22,432.077,463.554,494.503
3503.5,432.038,463.318,494.503
3503.5,431.981,463.614,494.496
3502.61,431.981,463.644,494.496
3502.3,431.995,463.644,494.571
3502.3,431.995,463.669,494.612
3501.62,431.996,463.642,494.612
3501.62,431.997,463.642,494.643
3501.89,431.997,463.652,494.683
3502.91,432.118,463.652,494.709
3502.91,431.635,463.609,494.689
3504.36,432.151,463.601,494.689
3504.36,432.143,463.601,494.604
3504.89,432.143,463.597,494.596
3504.89,432.127,463.597,494.596
3504.89,432.076,463.671,494.57
3504.94,432.076,463.684,494.57
3504.51,432.096,463.684,494.619
3505.16,432.096,463.671,494.621
3504.63,432.072,463.478,494.621
3504.63,432.09,463.745,494.705
3503.13,432.09,463.763,494.705
3503.19,432.087,463.763,494.776
3503.19,432.087,463.677,494.752
3503.34,432.153,463.679,494.752
3503.34,432.167,463.679,494.742
3504.27,432.167,463.673,494.683
3505.76,432.209,463.673,494.698
3505.76,431.473,463.69,494.702
3506.31,432.168,463.719,494.702
3506.31,432.153,463.719,494.658
3506.02,432.153,463.722,494.675
3505.97,432.123,463.722,494.675
3505.97,432.122,463.776,494.709
3505.41,432.122,463.773,494.709
3502.83,432.099,463.773,494.734
3503.86,432.099,463.761,494.823
3504.12,432.183,463.275,494.823
3504.12,432.228,463.749,494.828
3505.21,432.228,463.713,494.828
3505.67,432.252,463.713,494.811
3505.67,432.252,463.715,494.813
3507.63,432.3,463.769,494.813
3507.63,432.209,463.769,494.757
3507.53,432.209,463.799,494.793
3506.67,432.178,463.799,494.792
3506.67,432.178,463.873,494.823
3505.35,432.199,463.878,494.823
3505.35,432.2,463.878,494.879
3505.36,432.2,463.869,494.918
3505.21,432.226,463.869,494.918
3505.21,432.206,463.854,494.897
3506.08,432.266,463.827,494.897
3506.79,432.296,463.827,494.902
3507.01,432.296,463.798,494.894
3507.98,432.34,463.798,494.894
3507.98,432.301,463.852,494.817
3508.48,432.301,463.848,494.817
3508.39,432.29,463.848,494.832
3508.39,432.29,463.871,494.834
3508.57,432.26,463.94,494.834
3508.57,432.257,463.94,494.874
3507.67,432.257,463.976,494.896
3506.58,432.309,463.976,495.037
3506.58,432.309,463.954,494.949
3506.4,432.32,463.909,494.949
3506.4,432.337,463.909,494.984
3508.02,432.337,463.871,494.962
3508.08,432.379,463.871,494.962
3508.08,432.234,463.846,494.931
3509.49,432.392,463.896,494.931
3506.81,432.336,463.896,494.9
3509.18,432.336,463.953,494.88
3507.94,432.307,463.953,494.88
3507.94,432.284,463.992,494.965
3507.52,432.284,463.985,494.965
3507.51,432.354,463.985,495.053
3507.51,432.354,463.924,495.036
3508.05,432.426,463.938,495.036
3508.05,432.438,463.914,494.976
3510.18,432.438,463.915,494.504
3510.15,432.36,463.915,494.925
3510.15,432.36,463.979,494.93
3510.13,432.357,463.96,494.93
3510.13,432.332,463.96,494.962
3509.46,432.332,464.012,494.98
3508.61,432.324,464.012,494.98
3508.61,432.136,464.062,495.034
3508.33,432.407,464.02,495.034
3508.33,432.413,464.02,495.11
3510.11,432.413,463.993,495.051
3509.82,432.463,463.993,495.051
3509.82,432.464,463.971,495.014
3511.2,432.464,463.992,495.014
3508.77,432.45,463.992,495.017
3511.77,432.45,464.064,495.006
3509.68,432.396,463.719,495.006
3509.68,432.408,464.101,495.102
3509.55,432.408,464.098,495.102
3509.75,432.483,464.098,495.172
3509.75,432.483,464.075,495.179
3510.64,432.532,464.047,495.179
3510.64,432.528,464.047,495.099
3512.21,432.528,464.031,495.099
3512.28,432.488,464.031,495.058
3512.28,432.488,464.074,495.05
3511.85,432.464,464.13,495.05
3511.85,432.446,464.13,495.09
3511.61,432.446,464.129,495.096
3510.82,432.438,464.129,495.096
3510.82,432.465,464.181,495.152
3510.31,432.467,464.13,495.152
3511.07,432.484,464.13,495.241
3511.95,432.484,464.076,495.171
3511.94,432.6,463.481,495.171
3511.94,432.576,464.093,495.141
3513.34,432.576,464.092,495.141
3514.12,432.567,464.092,495.158
3514.12,432.567,464.126,495.134
3513.9,432.556,464.174,495.134
3513.9,432.518,464.174,495.173
3512.89,432.518,464.234,495.119
3511.91,432.503,464.234,495.256
3511.91,432.503,464.236,495.246
3511.49,432.545,464.24,495.246
3511.49,432.583,464.24,495.357
3513.38,432.583,464.271,495.385
3513.41,432.68,464.271,495.385
3513.41,432.538,464.222,495.335
3514.85,432.699,464.207,495.335
3513.4,432.674,464.207,495.257
3515.74,432.674,464.224,495.24
3515.61,432.627,464.224,495.24
3515.61,432.618,464.307,495.253
3514.92,432.618,464.315,495.253
3514.74,432.624,464.315,495.33
3514.74,432.624,464.352,495.332
3514.4,432.654,464.204,495.332
3514.4,432.65,464.374,495.421
3513.59,432.65,464.333,495.17
3514.8,432.748,464.333,495.439
3514.8,432.748,464.295,495.419
3514.88,432.749,464.264,495.419
3514.88,432.752,464.264,495.385
3516.23,432.752,464.251,495.347
3516.59,432.745,464.251,495.347
3516.59,432.58,464.319,495.326
3516.56,432.716,464.313,495.326
3512.93,432.659,464.313,495.332
3515.53,432.659,464.399,495.396
3515.74,432.67,464.399,495.396
3515.74,432.661,464.406,495.425
3514.52,432.661,464.411,495.425
3514.75,432.743,464.411,495.502
3514.75,432.743,464.375,495.517
3515.11,432.763,464.357,495.517
3515.11,432.785,464.346,495.481
3516.79,432.785,464.373,495.109
3517.38,432.828,464.373,495.468
3517.38,432.828,464.344,495.418
3518.15,432.785,464.379,495.418
3518.15,432.775,464.379,495.408
3518.41,432.775,464.422,495.395
3517.85,432.764,464.422,495.395
3517.85,432.689,464.458,495.438
3517.3,432.731,464.477,495.438
3514.27,432.732,464.477,495.513
3516.13,432.732,464.466,495.591
3516.81,432.835,464.466,495.591
3516.81,432.85,464.421,495.576
3516.85,432.85,464.431,495.576
3517.4,432.877,464.431,495.55
3517.4,432.877,464.417,495.554
3519.31,432.902,464.452,495.554
3519.31,432.859,464.457,495.494
3519.68,432.859,464.466,495.075
3518.87,432.847,464.466,495.554
3518.87,432.847,464.524,495.502
3518.11,432.792,464.532,495.502
3518.11,432.799,464.532,495.586
3517.81,432.799,464.55,495.609
3518.06,432.807,464.55,495.609
3518.06,432.782,464.583,495.688
3518.0,432.925,464.479,495.688
3518.0,432.918,464.479,495.64
3519.94,432.918,464.494,495.624
3519.6,432.952,464.494,495.624
3519.6,432.975,464.492,495.603
3520.22,432.975,464.46,495.603
3519.07,432.917,464.46,495.546
3520.38,432.917,464.556,495.546
3520.02,432.847,464.445,495.546
3520.02,432.86,464.619,495.602
3519.66,432.86,464.611,495.136
3518.65,432.85,464.611,495.679
3518.65,432.85,464.591,495.699
3518.17,432.88,464.588,495.699
3518.17,432.916,464.588,495.712
3518.83,432.916,464.545,495.699
3520.26,433.005,464.545,495.699
3520.26,432.679,464.538,495.718
3521.57,432.997,464.588,495.718
3521.57,432.96,464.588,495.641
3521.47,432.96,464.612,495.626
3521.8,432.934,464.612,495.626
3521.8,432.924,464.651,495.647
3520.75,432.924,464.689,495.647
3521.79,432.925,464.689,495.766
3519.78,432.925,464.659,495.8
3519.94,433.001,464.284,495.8
3519.94,433.052,464.637,495.795
3521.85,433.052,464.608,495.795
3521.58,433.065,464.608,495.747
3521.58,433.065,464.591,495.725
3522.84,433.03,464.634,495.725
3522.84,432.987,464.634,495.678
3522.09,432.987,464.712,495.694
3520.5,432.952,464.712,495.826
3520.5,432.952,464.719,495.816
3520.3,433.044,464.661,495.816
3520.3,433.081,464.661,495.857
3521.04,433.081,464.669,495.839
3522.03,433.076,464.669,495.839
3522.03,432.989,464.643,495.783
3523.75,433.083,464.682,495.783
3520.69,433.048,464.682,495.747
3523.09,433.048,464.733,495.759
3523.06,433.004,464.733,495.759
3523.06,433.021,464.794,495.814
3521.82,433.021,464.795,495.814
3521.35,433.047,464.795,495.893
3521.35,433.047,464.796,495.914
3521.43,433.059,464.788,495.914
3521.43,433.115,464.773,495.913
3522.91,433.115,464.764,495.641
3523.5,433.181,464.764,495.907
3523.5,433.181,464.735,495.815
3524.5,433.13,464.741,495.815
3524.5,433.076,464.741,495.808
3524.02,433.076,464.779,495.829
3524.16,433.062,464.779,495.829
3524.16,433.069,464.847,495.87
3522.91,433.068,464.85,495.87
3520.02,433.081,464.85,495.952
3522.29,433.081,464.828,495.966
3522.38,433.122,464.828,495.966
3522.38,433.153,464.818,495.978
3523.54,433.153,464.792,495.978
3523.59,433.219,464.792,495.978
3523.59,433.219,464.823,495.983
3524.29,433.216,464.835,495.983
3524.29,433.244,464.799,495.922
3525.57,433.244,464.795,495.626
3525.69,433.208,464.795,495.929
3525.69,433.208,464.829,495.882
3525.45,433.154,464.917,495.882
3525.45,433.121,464.917,495.914
3524.89,433.121,464.907,495.925
3524.01,433.125,464.907,495.925
3524.01,433.167,464.978,496.06
3523.22,433.152,464.89,496.06
3518.57,433.171,464.89,496.068
3523.8,433.171,464.865,496.037
3525.46,433.263,464.865,496.037
3525.46,433.335,464.89,496.068
3527.3,433.335,464.935,496.068
3527.26,433.335,464.935,496.09
3527.26,433.335,464.91,496.024
3528.72,433.31,464.902,496.024
3528.72,433.287,465.006,496.081
3527.81,433.287,465.042,495.575
3526.67,433.247,465.042,496.119
3526.67,433.247,465.054,496.13
3526.64,433.269,465.07,496.13
3526.64,433.278,465.07,496.176
3526.24,433.278,465.031,496.217
3526.16,433.28,465.031,496.217
3526.16,433.218,465.02,496.239
3527.66,433.399,464.979,496.239
3527.66,433.406,464.979,496.138
3529.42,433.406,465.002,496.114
3529.25,433.338,465.002,496.114
3529.25,433.333,465.052,496.108
3529.25,433.333,465.089,496.108
3529.59,433.308,465.089,496.201
3527.85,433.308,465.109,496.202
3527.09,433.344,464.726,496.202
3527.09,433.395,465.043,496.249
3528.35,433.395,465.016,496.249
3528.91,433.429,465.016,496.194
3528.91,433.429,465.034,496.181
3530.01,433.428,465.065,496.181
3530.01,433.415,465.065,496.159
3530.26,433.415,465.116,496.203
3529.33,433.357,465.116,496.213
3529.33,432.794,465.191,496.261
3527.92,433.38,465.169,496.261
3527.92,433.352,465.169,496.289
3527.91,433.352,465.156,496.346
3527.8,433.394,465.156,496.346
3527.8,433.442,465.149,496.331
3528.26,433.442,465.136,496.331
3530.46,433.463,465.136,496.345
3530.85,433.463,465.09,496.274
3530.67,433.52,464.414,496.274
3530.67,433.475,465.117,496.237
3531.95,433.475,465.207,496.237
3530.98,433.457,465.207,496.254
3530.98,433.457,465.181,496.23
3530.66,433.416,465.206,496.23
3530.66,433.388,465.206,496.259
3529.56,433.388,465.252,496.234
3529.47,433.42,465.252,496.39
3529.47,433.42,465.216,496.431
3529.98,433.571,465.206,496.431
3529.98,433.568,465.206,496.432
3530.6,433.568,465.179,496.436
3531.01,433.565,465.179,496.436
3531.01,433.521,465.152,496.343
3531.77,433.56,465.156,496.343
3530.12,433.552,465.156,496.314
3532.25,433.552,465.196,496.285
3531.98,433.495,464.494,496.285
3531.98,433.466,465.271,496.31
3530.63,433.466,465.292,496.31
3530.51,433.468,465.292,496.394
3530.51,433.468,465.277,496.465
3530.32,433.515,465.295,496.465
3530.32,433.573,465.28,496.484
3530.55,433.573,465.233,496.161
3532.38,433.611,465.233,496.409
3532.38,433.611,465.225,496.38
3533.12,433.558,465.27,496.38
3533.12,433.545,465.27,496.337
3532.15,433.545,465.304,496.389
3532.28,433.496,465.304,496.389
3532.28,433.545,465.358,496.444
3531.15,433.57,465.341,496.444
3527.53,433.595,465.341,496.519
3531.64,433.595,465.283,496.525
3532.45,433.631,465.283,496.525
3532.45,433.641,465.272,496.487
3533.26,433.641,465.274,496.487
3534.1,433.647,465.274,496.467
3534.1,433.647,465.319,496.421
3534.13,433.617,465.264,496.421
3534.13,433.567,465.392,496.436
3532.54,433.567,465.387,495.731
3532.15,433.577,465.387,496.596
3532.15,433.577,465.367,496.577
3532.29,433.666,465.356,496.577
3532.29,433.702,465.356,496.593
3532.89,433.702,465.347,496.567
3533.8,433.708,465.347,496.567
3533.8,433.493,465.332,496.541
3534.88,433.715,465.335,496.541
3534.88,433.714,465.335,496.508
3535.36,433.714,465.386,496.471
3535.19,433.638,465.386,496.471
3535.19,433.621,465.482,496.564
3533.66,433.621,465.506,496.564
3535.63,433.676,465.506,496.695
3533.69,433.676,465.405,496.648
3533.6,433.723,465.015,496.648
3533.6,433.756,465.393,496.589
3535.17,433.756,465.378,496.589
3536.01,433.756,465.378,496.564
3536.01,433.756,465.412,496.523
3535.96,433.705,465.452,496.523
3535.96,433.678,465.452,496.565
3535.18,433.678,465.506,496.527
3534.5,433.673,465.506,496.677
3534.5,433.673,465.518,496.676
3534.47,433.766,465.459,496.676
3534.47,433.782,465.459,496.694
3535.23,433.782,465.461,496.689
3535.47,433.801,465.461,496.689
3535.47,433.736,465.445,496.672
3536.17,433.813,465.457,496.672
3536.04,433.826,465.457,496.623
3537.52,433.826,465.456,496.589
3537.31,433.754,465.0,496.589
3537.31,433.739,465.562,496.615
3537.3,433.739,465.512,496.615
3537.34,433.755,465.512,496.648
3537.34,433.755,465.582,496.655
3536.63,433.743,465.605,496.655
3536.63,433.754,465.605,496.745
3536.82,433.754,465.615,496.646
3535.7,433.802,465.615,496.795
3535.7,433.802,465.589,496.804
3536.05,433.864,465.532,496.804
3536.05,433.863,465.532,496.781
3537.03,433.863,465.499,496.777
3537.65,433.906,465.499,496.777
3537.65,433.865,465.532,496.753
3539.03,433.901,465.543,496.753
3535.46,433.869,465.543,496.726
3538.88,433.869,465.603,496.674
3538.46,433.817,464.915,496.674
3538.46,433.799,465.68,496.76
3537.31,433.799,465.682,496.76
3536.83,433.833,465.682,496.867
3536.83,433.833,465.648,496.868
3536.59,433.856,465.643,496.868
3536.59,433.918,465.643,496.891
3537.92,433.918,465.614,496.751
3538.56,433.955,465.614,496.915
3538.56,433.955,465.596,496.782
3540.08,433.929,465.611,496.782
3540.08,433.918,465.611,496.757
3539.88,433.918,465.629,496.751
3539.9,433.909,465.629,496.751
3539.9,433.933,465.676,496.771
3539.21,433.884,465.703,496.771
3536.28,433.862,465.703,496.81
3538.22,433.862,465.731,496.869
3537.99,433.883,465.731,496.869
3537.99,433.907,465.71,496.93
3537.81,433.907,465.705,496.93
3538.59,433.963,465.705,496.942
3538.59,433.963,465.677,496.936
3539.39,433.98,465.686,496.936
3539.39,434.003,465.666,496.883
3540.78,434.003,465.667,496.868
3541.2,433.982,465.667,496.849
3541.2,433.982,465.707,496.858
3541.11,433.953,465.75,496.858
3541.11,433.966,465.75,496.859
3541.02,433.966,465.772,496.872
3540.77,433.941,465.772,496.872
3540.77,433.98,465.789,496.884
3539.69,433.926,465.807,496.884
3537.16,433.958,465.807,496.966
3539.28,433.958,465.782,497.009
3539.54,434.033,465.782,497.009
3539.54,434.064,465.754,496.986
3541.31,434.064,465.732,496.986
3541.82,434.056,465.732,496.936
3541.82,434.056,465.746,496.909
3542.38,434.034,465.719,496.909
3542.38,434.012,465.863,496.994
3541.2,434.012,465.852,496.801
3540.75,433.999,465.852,497.044
3540.75,433.999,465.846,497.061
3540.35,434.07,465.796,497.061
3540.35,434.064,465.796,497.056
3541.68,434.064,465.794,497.042
3542.36,434.132,465.794,497.042
3542.36,433.868,465.795,497.023
3543.1,434.099,465.83,497.023
3543.1,434.101,465.83,496.986
3542.49,434.101,465.875,496.987
3541.79,434.019,465.875,496.987
3541.79,434.031,465.911,497.056
3541.37,434.031,465.919,497.056
3541.11,434.084,465.919,497.161
3541.01,434.084,465.857,497.129
3541.69,434.141,465.598,497.129
3541.69,434.16,465.873,497.063
3543.24,434.16,465.844,497.063
3543.94,434.162,465.844,497.056
3543.94,434.162,465.883,497.039
3543.89,434.133,465.906,497.039
3543.89,434.096,465.906,497.048
3543.35,434.096,465.927,497.026
3541.78,434.083,465.927,497.16
3541.78,433.432,465.945,497.182
3542.08,434.167,465.909,497.182
3542.08,434.18,465.909,497.164
3543.03,434.18,465.869,497.153
3545.11,434.206,465.869,497.153
3545.11,434.214,465.912,497.113
3545.15,434.216,465.938,497.113
3542.61,434.19,465.938,497.119
3544.73,434.19,465.997,497.14
3544.47,434.135,465.272,497.14
3544.47,434.116,466.034,497.188
3543.19,434.116,466.029,497.188
3542.94,434.154,466.029,497.25
3542.94,434.154,466.026,497.228
3543.05,434.154,466.028,497.228
3543.05,434.162,466.028,497.244
3543.07,434.162,465.995,497.157
3543.2,434.227,465.995,497.269
3543.2,433.438,465.975,497.273
3545.79,434.294,466.048,497.273
3545.79,434.314,466.048,497.32
3545.84,434.314,465.962,497.218
3546.13,434.265,465.962,497.218
3546.13,434.285,465.996,497.215
3546.44,434.271,466.047,497.215
3543.3,434.217,466.047,497.208
3545.82,434.217,466.135,497.244
3545.18,434.22,465.373,497.244
3545.18,434.208,466.093,497.317
3544.33,434.208,466.062,497.317
3544.64,434.292,466.062,497.353
3544.64,434.292,466.038,497.323
3545.96,434.334,466.055,497.323
3545.96,434.316,466.036,497.271
3546.39,434.316,466.02,497.23
3547.4,434.309,466.02,497.255
3547.4,434.309,466.039,497.234
3547.62,434.283,466.078,497.234
3547.62,434.316,466.078,497.239
3547.37,434.316,466.172,497.279
3546.36,434.253,466.172,497.279
3546.36,434.289,466.188,497.339
