Time (s),Temp (Ohm) (X93305),Temp (Ohm) (X58257),Temp (Ohm) (X53851),Pressure (Torr),Temp (Ohm) (X53871)
54959.9,6606.8,638.824,123.921,0.000103829,128.849
54969.9,6611.0,637.054,123.921,0.000104332,128.849
54979.9,6611.0,637.054,123.948,0.000103821,128.883
54989.9,6612.0,638.135,123.948,0.000103956,128.883
54999.9,6629.7,638.135,123.977,0.000103869,128.916
55009.9,6606.9,637.85,123.977,0.000104124,128.916
55019.9,6583.9,637.85,124.007,0.000103948,128.953
55029.9,6612.6,638.406,124.007,0.000104172,128.953
55039.9,6608.2,638.406,124.038,0.000103972,128.982
55049.9,6603.6,638.473,123.969,0.000103948,128.982
55059.9,6609.2,638.473,124.068,0.000104052,129.017
55069.9,6615.8,637.424,124.085,0.000103853,129.017
55079.9,6612.4,637.424,124.1,0.000103972,129.055
55089.9,6606.5,638.672,124.126,0.000103932,129.055
55099.9,6613.1,638.672,124.126,0.000104044,129.084
55109.9,6606.0,638.422,124.153,0.000104076,129.084
55119.9,6601.7,638.422,124.153,0.000103773,129.118
55129.9,6616.9,637.385,124.186,0.000103853,129.118
55139.9,6614.3,637.385,124.186,0.000104004,129.151
55149.9,6602.0,639.529,124.215,0.0001043,129.151
55159.9,6616.5,639.529,124.215,0.000103916,129.189
55169.9,6616.5,637.678,124.246,0.000103996,129.189
55179.9,6607.7,637.678,124.246,0.00010406,129.22
55189.9,6607.7,639.135,124.275,0.00010402,129.22
55199.9,6613.6,639.135,124.275,0.000104052,129.253
55209.9,6613.6,638.146,124.304,0.000103845,129.253
55219.9,6608.5,638.146,124.304,0.000103996,129.286
55229.9,6608.5,639.153,124.335,0.000104036,129.285
55239.9,6610.5,639.153,124.335,0.00010406,129.321
55249.9,6610.5,638.234,124.358,0.000104164,129.345
55259.9,6614.2,638.234,124.358,0.00010398,129.353
55269.9,6614.2,638.435,124.396,0.0001039,129.384
55279.9,6607.3,636.381,124.396,0.0001039,129.384
55289.9,6607.3,639.105,124.419,0.000103948,129.416
55299.9,6617.1,639.217,124.419,0.000103932,129.416
55309.9,6617.1,637.922,124.455,0.000104076,129.453
55319.9,6605.5,638.113,124.455,0.00010422,129.453
55329.9,6605.5,638.905,124.479,0.000103924,129.481
55339.9,6621.9,638.069,124.479,0.000104132,129.481
55349.9,6621.9,638.069,124.507,0.00010402,129.514
55359.9,6602.8,639.456,124.507,0.000103996,129.514
55369.9,6602.8,639.456,124.54,0.000104244,129.546
55379.9,6619.4,638.638,124.54,0.000104052,129.546
55389.9,6652.3,638.638,124.573,0.000103956,129.581
55399.9,6605.9,639.836,124.573,0.000103924,129.581
55409.9,6614.7,639.836,124.6,0.000104076,129.611
55419.9,6618.7,637.963,124.6,0.000104196,129.611
55429.9,6613.9,637.963,124.637,0.000103964,129.65
55439.9,6607.4,639.805,124.637,0.00010414,129.65
55449.9,6606.3,639.805,124.663,0.000103877,129.679
55459.9,6612.7,638.422,124.622,0.000103749,129.679
55469.9,6603.5,638.422,124.695,0.000104076,129.714
55479.9,6622.9,638.437,124.706,0.000104044,129.714
55489.9,6618.4,638.437,124.725,0.000104148,129.744
55499.9,6607.1,640.272,124.749,0.000104092,129.744
55509.9,6611.5,640.272,124.749,0.000104052,129.782
55519.9,6621.8,638.213,124.78,0.000104052,129.782
55529.9,6607.9,638.213,124.78,0.000104244,129.816
55539.9,6608.0,639.831,124.813,0.000104068,129.816
55549.9,6608.6,639.831,124.813,0.000104116,129.852
55559.9,6613.3,639.128,124.84,0.000103972,129.852
55569.9,6618.1,639.128,124.84,0.000104276,129.882
55579.9,6618.1,639.462,124.873,0.00010406,129.882
55589.9,6614.7,639.462,124.873,0.000104092,129.912
55599.9,6614.7,639.22,124.906,0.000104012,129.912
55609.9,6620.1,639.22,124.906,0.00010398,129.948
55619.9,6620.1,639.473,124.933,0.000104012,129.817
55629.9,6613.2,639.473,124.933,0.000103996,129.98
55639.9,6613.2,639.749,124.965,0.00010406,129.998
55649.9,6621.2,639.749,124.965,0.000103972,130.018
55659.9,6621.2,638.988,124.995,0.00010418,130.05
55669.9,6607.7,638.988,124.995,0.000104116,130.05
55679.9,6607.7,640.679,125.024,0.000104076,130.077
55689.9,6621.8,639.233,125.024,0.000104044,130.077
55699.9,6621.8,638.936,125.054,0.00010394,130.112
55709.9,6608.4,639.066,125.054,0.000103877,130.112
55719.9,6608.4,640.833,125.083,0.000103885,130.146
55729.9,6623.4,638.728,125.083,0.00010402,130.146
55739.9,6623.4,638.728,125.113,0.000104052,130.181
55749.9,6612.6,640.644,125.113,0.000103893,130.181
55759.9,6612.6,640.644,125.145,0.000104116,130.211
55769.9,6621.1,638.81,125.145,0.000104004,130.211
55779.9,6621.1,638.81,125.174,0.000103932,130.248
55789.9,6615.2,640.302,125.174,0.000103765,130.248
55799.9,6584.5,640.302,125.204,0.000104212,130.277
55809.9,6614.4,639.46,125.204,0.000104036,130.277
55819.9,6609.1,639.46,125.235,0.00010394,130.312
55829.9,6622.9,639.377,125.235,0.000103988,130.312
55839.9,6633.4,639.377,125.267,0.000103829,130.341
55849.9,6610.8,640.406,125.267,0.000104116,130.341
55859.9,6612.7,640.406,125.297,0.00010402,130.376
55869.9,6625.1,638.645,125.261,0.000104084,130.376
55879.9,6609.9,638.645,125.328,0.000103932,130.411
55889.9,6613.5,640.302,125.337,0.0001039,130.411
55899.9,6622.0,640.302,125.358,0.000103988,130.44
55909.9,6616.2,639.941,125.385,0.000103853,130.44
55919.9,6616.2,639.941,125.385,0.000103908,130.477
55929.9,6625.1,639.404,125.416,0.000103948,130.477
55939.9,6618.3,639.404,125.416,0.000104012,130.511
55949.9,6611.1,640.935,125.45,0.000104108,130.511
55959.9,6611.8,640.935,125.45,0.000104028,130.543
55969.9,6624.2,639.135,125.476,0.000104124,130.543
55979.9,6615.0,639.135,125.476,0.000103932,130.578
55989.9,6615.0,641.037,125.511,0.000104124,130.578
55999.9,6624.2,641.037,125.511,0.000104076,130.613
56009.9,6624.2,639.318,125.539,0.000104132,130.613
56019.9,6614.6,639.318,125.539,0.000104148,130.645
56029.9,6614.6,640.892,125.57,0.000103988,130.476
56039.9,6621.1,640.892,125.57,0.000103972,130.677
56049.9,6621.1,640.073,125.599,0.000104076,130.659
56059.9,6625.3,640.073,125.599,0.000104004,130.712
56069.9,6625.3,639.351,125.63,0.000104148,130.736
56079.9,6615.2,639.351,125.63,0.000103988,130.745
56089.9,6615.2,641.026,125.661,0.000104084,130.774
56099.9,6629.3,641.026,125.661,0.000103781,130.774
56109.9,6629.3,639.385,125.689,0.000103885,130.811
56119.9,6617.3,640.047,125.689,0.000104004,130.811
56129.9,6617.3,640.581,125.72,0.000104044,130.84
56139.9,6625.4,639.741,125.72,0.000104052,130.84
56149.9,6625.4,640.013,125.749,0.000104052,130.871
56159.9,6624.1,640.501,125.749,0.000104052,130.871
56169.9,6624.1,640.501,125.782,0.000104028,130.908
56179.9,6616.3,641.03,125.782,0.000104052,130.908
56189.9,6616.3,641.03,125.812,0.000104052,130.936
56199.9,6629.1,640.255,125.812,0.000104036,130.936
56209.9,6629.1,640.255,125.848,0.000104004,130.975
56219.9,6614.3,641.17,125.848,0.000104044,130.975
56229.9,6577.4,641.17,125.874,0.000104116,131.007
56239.9,6627.6,639.579,125.874,0.000104004,131.007
56249.9,6628.4,639.579,125.904,0.000103948,131.038
56259.9,6611.4,641.623,125.904,0.000104076,131.038
56269.9,6611.4,641.623,125.9,0.000103893,131.069
56279.9,6617.9,640.84,125.9,0.000104052,131.069
56289.9,6617.9,640.84,125.968,0.000104172,131.107
56299.9,6626.1,640.511,125.968,0.000104172,131.107
56309.9,6626.1,640.511,126.0,0.000103996,131.144
56319.9,6615.5,641.066,126.0,0.000103964,131.144
56329.9,6615.5,641.066,126.03,0.000103916,131.173
56339.9,6627.9,640.039,126.03,0.00010426,131.173
56349.9,6672.4,640.039,126.059,0.000104028,131.205
56359.9,6615.3,641.677,126.059,0.000103972,131.205
56369.9,6615.3,641.677,126.054,0.000104092,131.236
56379.9,6616.7,639.467,126.054,0.000104084,131.236
56389.9,6616.7,641.606,126.125,0.000104092,131.282
56399.9,6631.9,639.629,126.125,0.000104084,131.282
56409.9,6631.9,639.629,126.153,0.000104004,131.314
56419.9,6617.6,641.556,126.153,0.000104148,131.314
56429.9,6617.6,641.556,126.186,0.000103741,131.348
56439.9,6632.5,639.817,126.186,0.0001039,131.348
56449.9,6632.5,639.817,126.215,0.000103972,131.378
56459.9,6615.2,641.61,126.215,0.0001041,131.378
56469.9,6615.2,640.33,126.224,0.000104028,131.408
56479.9,6614.5,640.33,126.224,0.000104204,131.408
56489.9,6614.5,642.57,126.238,0.000104172,131.438
56499.9,6632.2,640.11,126.238,0.000103861,131.438
56509.9,6632.2,640.39,126.27,0.000104244,131.468
56519.9,6619.6,642.03,126.27,0.000103861,131.468
56529.9,6619.6,642.43,126.298,0.000103916,131.502
56539.9,6629.8,640.58,126.298,0.00010398,131.502
56549.9,6629.8,640.58,126.328,0.000104124,131.537
56559.9,6623.4,642.14,126.328,0.0001039,131.537
56569.9,6623.4,642.14,126.361,0.000104108,131.569
56579.9,6626.0,640.97,126.361,0.000104164,131.569
56589.9,6626.0,640.97,126.391,0.000104076,131.605
56599.9,6624.0,642.23,126.391,0.000103972,131.605
56609.9,6642.5,642.23,126.416,0.000104124,131.637
56619.9,6621.1,641.75,126.416,0.000103932,131.637
56629.9,6605.5,641.75,126.45,0.000103893,131.668
56639.9,6624.4,641.99,126.45,0.00010406,131.668
56649.9,6617.5,641.99,126.476,0.000103916,131.7
56659.9,6613.4,643.21,126.382,0.000103908,131.7
56669.9,6628.1,643.21,126.509,0.000104012,131.733
56679.9,6633.5,641.08,126.51,0.000103813,131.733
56689.9,6624.8,641.08,126.536,0.000103972,131.765
56699.9,6626.6,642.34,126.565,0.000103972,131.765
56709.9,6629.9,642.34,126.565,0.000103797,131.802
56719.9,6618.3,642.94,126.591,0.000103972,131.802
56729.9,6618.7,642.94,126.591,0.000103908,131.834
56739.9,6631.4,641.1,126.619,0.000104076,131.834
56749.9,6625.9,641.1,126.619,0.000104108,131.868
56759.9,6616.9,643.14,126.651,0.000103964,131.868
56769.9,6629.9,643.14,126.651,0.000104068,131.9
56779.9,6629.9,641.24,126.678,0.000103924,131.9
56789.9,6618.8,641.24,126.678,0.000104108,131.932
56799.9,6618.8,642.85,126.706,0.000104108,131.932
56809.9,6630.9,642.85,126.706,0.000103908,131.965
56819.9,6630.9,641.36,126.739,0.000103805,131.965
56829.9,6623.1,641.36,126.739,0.000104052,132.0
56839.9,6623.1,642.41,126.762,0.000104044,131.93
56849.9,6622.2,642.41,126.762,0.000103916,132.035
56859.9,6622.2,642.68,126.788,0.000104028,132.057
56869.9,6633.3,642.68,126.788,0.000104004,132.066
56879.9,6633.3,641.12,126.819,0.000103964,132.092
56889.9,6617.8,641.12,126.819,0.00010414,132.092
56899.9,6617.8,643.26,126.846,0.000103924,132.129
56909.9,6634.9,640.83,126.846,0.000103948,132.129
56919.9,6634.9,641.49,126.878,0.000104076,132.162
56929.9,6626.2,641.18,126.878,0.0001041,132.162
56939.9,6626.2,641.75,126.907,0.000104068,132.191
56949.9,6620.3,642.66,126.907,0.00010414,132.191
56959.9,6620.3,642.66,126.935,0.000104012,132.224
56969.9,6634.0,641.6,126.935,0.00010394,132.224
56979.9,6634.0,641.6,126.967,0.000104076,132.256
56989.9,6618.4,643.45,126.967,0.000104052,132.256
56999.9,6618.4,643.45,126.994,0.000104092,132.289
57009.9,6634.7,641.3,126.994,0.000104044,132.289
57019.9,6692.4,641.3,127.027,0.00010418,132.321
57029.9,6625.9,643.29,127.027,0.000104036,132.321
57039.9,6647.5,643.29,127.053,0.000103853,132.355
57049.9,6627.3,641.99,127.053,0.00010398,132.355
57059.9,6612.3,641.99,127.083,0.00010414,132.389
57069.9,6626.0,642.91,127.083,0.000104132,132.389
57079.9,6626.5,642.91,127.113,0.000104076,132.422
57089.9,6622.0,643.14,127.053,0.00010422,132.422
57099.9,6624.0,643.14,127.144,0.000104148,132.452
57109.9,6637.2,641.83,127.153,0.000104028,132.452
57119.9,6629.6,641.83,127.172,0.00010398,132.487
57129.9,6625.2,643.9,127.198,0.000103685,132.487
57139.9,6626.8,643.9,127.198,0.000104116,132.52
57149.9,6629.7,642.48,127.231,0.000104172,132.52
57159.9,6623.8,642.48,127.231,0.0001041,132.549
57169.9,6635.0,642.2,127.258,0.000103932,132.549
57179.9,6633.3,642.2,127.258,0.000104228,132.585
57189.9,6623.8,643.75,127.287,0.000103908,132.585
57199.9,6638.1,643.75,127.287,0.000103956,132.62
57209.9,6638.1,641.99,127.319,0.000103869,132.62
57219.9,6621.5,641.99,127.319,0.000104356,132.654
57229.9,6621.5,644.24,127.35,0.00010406,132.654
57239.9,6632.0,644.24,127.35,0.00010394,132.684
57249.9,6632.0,642.32,127.374,0.00010398,132.684
57259.9,6631.1,642.32,127.374,0.000104028,132.718
57269.9,6631.1,642.87,127.404,0.00010402,132.59
57279.9,6622.9,642.87,127.404,0.000104068,132.751
57289.9,6622.9,643.61,127.434,0.000104124,132.765
57299.9,6639.6,643.61,127.434,0.0001041,132.78
57309.9,6639.6,641.89,127.467,0.000104012,132.811
57319.9,6622.8,641.89,127.467,0.000104068,132.811
57329.9,6622.8,643.96,127.496,0.000104084,132.844
57339.9,6632.5,641.6,127.496,0.000103924,132.844
57349.9,6632.5,642.97,127.523,0.0001041,132.875
57359.9,6632.9,643.45,127.523,0.000103893,132.875
57369.9,6632.9,642.84,127.55,0.000103829,132.905
57379.9,6623.6,643.91,127.55,0.000103972,132.905
57389.9,6623.6,643.91,127.584,0.000103837,132.944
57399.9,6638.1,642.17,127.584,0.000103829,132.944
57409.9,6638.1,642.17,127.613,0.00010414,132.976
57419.9,6625.3,644.23,127.613,0.000104148,132.976
57429.9,6625.3,644.23,127.642,0.00010394,133.007
57439.9,6637.1,642.24,127.642,0.000104036,133.007
57449.9,6707.5,642.24,127.677,0.000104068,133.034
57459.9,6628.9,643.88,127.677,0.000103853,133.034
57469.9,6652.5,643.88,127.702,0.00010402,133.072
57479.9,6626.1,643.5,127.702,0.000103845,133.072
57489.9,6610.1,643.5,127.732,0.000103948,133.104
57499.9,6634.5,643.2,127.732,0.000104108,133.104
57509.9,6634.9,643.2,127.76,0.000104068,133.135
57519.9,6626.7,644.24,127.7,0.000103932,133.135
57529.9,6634.8,644.24,127.797,0.0001041,133.173
57539.9,6641.9,642.42,127.776,0.0001039,133.173
57549.9,6630.4,642.42,127.823,0.000104044,133.197
57559.9,6630.3,643.57,127.846,0.00010422,133.197
57569.9,6633.4,643.57,127.846,0.000104004,133.234
57579.9,6626.1,643.98,127.873,0.000103948,133.234
57589.9,6624.6,643.98,127.873,0.000104052,133.268
57599.9,6639.5,642.47,127.903,0.000103861,133.268
57609.9,6635.7,642.47,127.903,0.000103956,133.302
57619.9,6628.8,644.46,127.939,0.000104028,133.302
57629.9,6639.2,644.46,127.939,0.000104004,133.336
57639.9,6639.2,642.76,127.966,0.000104132,133.336
57649.9,6631.0,642.76,127.966,0.000104004,133.359
57659.9,6631.0,643.82,128.0,0.000104012,133.359
57669.9,6632.4,643.82,128.0,0.000103908,133.4
57679.9,6632.4,643.62,128.028,0.000103932,133.4
57689.9,6638.0,643.62,128.028,0.000104236,133.429
57699.9,6638.0,643.26,128.053,0.00010414,133.377
57709.9,6625.5,643.26,128.053,0.00010406,133.465
57719.9,6625.5,644.78,128.087,0.00010426,133.469
57729.9,6644.2,644.78,128.087,0.000103956,133.494
57739.9,6644.2,642.62,128.117,0.000103853,133.526
57749.9,6628.6,642.62,128.117,0.000104052,133.526
57759.9,6628.6,644.73,128.145,0.000103861,133.557
57769.9,6642.0,642.17,128.145,0.000103996,133.557
57779.9,6642.0,642.9,128.174,0.000104012,133.594
57789.9,6629.7,644.3,128.174,0.000103932,133.594
57799.9,6629.7,644.71,128.207,0.000104116,133.621
57809.9,6635.2,643.45,128.207,0.000103948,133.621
57819.9,6635.2,643.45,128.233,0.000104148,133.653
57829.9,6636.1,644.45,128.233,0.000103972,133.653
57839.9,6636.1,644.45,128.263,0.000104108,133.685
57849.9,6630.5,643.86,128.263,0.000104012,133.685
57859.9,6630.5,643.86,128.292,0.000104124,133.719
57869.9,6640.3,643.27,128.292,0.000104276,133.719
57879.9,6701.8,643.27,128.323,0.000103996,133.752
57889.9,6629.1,644.93,128.323,0.000103837,133.752
57899.9,6609.5,644.93,128.353,0.000104068,133.783
57909.9,6639.4,642.8,128.353,0.000104076,133.783
57919.9,6623.8,642.8,128.382,0.0001039,133.817
57929.9,6631.2,644.52,128.382,0.00010406,133.817
57939.9,6643.7,644.52,128.417,0.000103869,133.85
57949.9,6636.4,644.34,128.378,0.000104012,133.85
57959.9,6638.4,644.34,128.445,0.000103765,133.879
57969.9,6644.1,643.01,128.451,0.000104108,133.879
57979.9,6638.9,643.01,128.478,0.000104036,133.913
57989.9,6633.6,644.49,128.499,0.000104004,133.913
57999.9,6638.4,644.49,128.499,0.000103908,133.94
58009.9,6637.8,643.71,128.529,0.000104028,133.94
58019.9,6633.2,643.71,128.529,0.000104156,133.979
58029.9,6640.3,643.7,128.559,0.00010394,133.979
58039.9,6641.2,643.7,128.559,0.000103964,134.011
58049.9,6628.2,645.14,128.585,0.0001039,134.011
58059.9,6645.7,645.14,128.585,0.00010398,134.046
58069.9,6645.7,643.07,128.618,0.000103861,134.046
58079.9,6632.3,643.07,128.618,0.000104084,134.08
58089.9,6632.3,645.11,128.647,0.0001041,134.08
58099.9,6645.9,645.11,128.647,0.000104108,134.111
58109.9,6645.9,643.13,128.679,0.000104156,133.943
58119.9,6632.5,643.13,128.679,0.000103877,134.143
58129.9,6632.5,645.04,128.71,0.000104196,134.121
58139.9,6637.1,645.04,128.71,0.000103932,134.178
58149.9,6637.1,644.64,128.735,0.00010422,134.203
58159.9,6643.4,644.64,128.735,0.000104172,134.203
58169.9,6643.4,643.67,128.767,0.000104108,134.237
58179.9,6630.7,643.67,128.767,0.000103821,134.237
58189.9,6630.7,645.39,128.789,0.000103964,134.269
58199.9,6646.4,644.1,128.789,0.000103964,134.269
58209.9,6646.4,643.37,128.821,0.000103916,134.299
58219.9,6627.3,644.86,128.821,0.000104236,134.299
58229.9,6627.3,645.69,128.854,0.00010394,134.332
58239.9,6640.0,643.58,128.854,0.000103996,134.332
58249.9,6640.0,643.58,128.884,0.000104212,134.371
58259.9,6633.4,645.46,128.884,0.000103996,134.371
58269.9,6633.4,645.46,128.914,0.000104036,134.394
58279.9,6633.9,644.55,128.914,0.000104244,134.394
58289.9,6633.9,644.55,128.947,0.000103932,134.431
58299.9,6644.4,644.18,128.947,0.000103972,134.431
58309.9,6701.2,644.18,128.971,0.000104004,134.465
58319.9,6632.3,645.47,128.971,0.000104244,134.465
58329.9,6611.5,645.47,129.006,0.000103924,134.494
58339.9,6646.1,643.79,129.006,0.000104076,134.494
58349.9,6628.5,643.79,129.036,0.000103956,134.526
58359.9,6630.6,646.02,128.917,0.00010398,134.526
58369.9,6640.0,646.02,129.068,0.000103908,134.561
58379.9,6647.8,644.49,129.028,0.000104164,134.561
58389.9,6636.8,644.49,129.1,0.000103996,134.59
58399.9,6643.6,644.37,129.121,0.000104084,134.59
58409.9,6643.3,644.37,129.121,0.000104052,134.628
58419.9,6631.3,645.94,129.151,0.000104108,134.628
58429.9,6630.1,645.94,129.151,0.00010406,134.659
58439.9,6642.7,643.81,129.179,0.00010406,134.659
58449.9,6640.8,643.81,129.179,0.000104172,134.691
58459.9,6631.2,645.94,129.211,0.000104236,134.691
58469.9,6645.3,645.94,129.211,0.00010406,134.725
58479.9,6645.4,643.85,129.239,0.000103877,134.725
58489.9,6636.8,643.85,129.239,0.000104068,134.756
58499.9,6636.8,645.68,129.271,0.000104164,134.756
58509.9,6646.3,645.68,129.271,0.000103916,134.789
58519.9,6646.3,643.9,129.297,0.000103996,134.789
58529.9,6635.6,643.9,129.297,0.00010394,134.824
58539.9,6635.6,645.78,129.33,0.000103869,134.82
58549.9,6640.5,645.78,129.33,0.000103964,134.855
58559.9,6640.5,644.91,129.356,0.000103956,134.857
58569.9,6646.1,644.91,129.356,0.000103861,134.891
58579.9,6646.1,644.32,129.385,0.000104028,134.911
58589.9,6632.2,644.32,129.385,0.000104092,134.911
58599.9,6632.2,646.47,129.418,0.000103948,134.951
58609.9,6646.7,643.71,129.418,0.000104116,134.951
58619.9,6646.7,644.31,129.444,0.000104044,134.98
58629.9,6637.7,644.32,129.444,0.000104068,134.98
58639.9,6637.7,645.14,129.475,0.000104028,135.015
58649.9,6639.6,645.22,129.475,0.000104092,135.015
58659.9,6639.6,645.22,129.502,0.000104076,135.04
58669.9,6643.9,645.41,129.502,0.000103885,135.04
58679.9,6643.9,645.41,129.537,0.000104228,135.08
58689.9,6633.0,646.21,129.537,0.000103924,135.08
58699.9,6633.0,646.21,129.568,0.000103972,135.112
58709.9,6649.2,644.15,129.568,0.000104092,135.112
58719.9,6728.0,644.15,129.597,0.00010394,135.145
58729.9,6637.5,646.27,129.597,0.000103988,135.145
58739.9,6657.7,646.27,129.624,0.000104052,135.176
58749.9,6645.3,644.89,129.624,0.000103829,135.176
58759.9,6627.5,644.89,129.657,0.000104036,135.209
58769.9,6639.8,646.28,129.657,0.00010398,135.209
58779.9,6634.0,646.28,129.684,0.000104036,135.232
58789.9,6638.4,645.7,129.589,0.000104116,135.232
58799.9,6639.2,645.7,129.716,0.000103829,135.272
58809.9,6648.1,644.41,129.729,0.000103932,135.272
58819.9,6646.4,644.41,129.748,0.000103821,135.303
58829.9,6636.9,646.0,129.771,0.000104188,135.303
58839.9,6640.2,646.0,129.771,0.000104004,135.332
58849.9,6638.4,645.9,129.803,0.000103988,135.332
58859.9,6633.6,645.9,129.803,0.0001043,135.369
58869.9,6645.1,645.13,129.828,0.00010414,135.369
58879.9,6641.9,645.13,129.828,0.000104188,135.4
58889.9,6633.1,646.6,129.856,0.000103805,135.4
58899.9,6651.8,646.6,129.856,0.000103813,135.436
58909.9,6651.8,644.76,129.89,0.000103948,135.436
58919.9,6634.5,644.76,129.89,0.000103908,135.466
58929.9,6634.5,646.89,129.916,0.000104188,135.466
58939.9,6647.7,646.89,129.916,0.00010406,135.495
58949.9,6647.7,644.8,129.943,0.000103829,135.495
