Time (s),Temp1 (Ohm),Temp2 (Ohm),Maybe Temp 3 (Ohm),Pressure (Torr),Temp (Ohm) (X58257)
641.2466999999999,3.3342,5.3048,3.8444,0.0307528,71.959
642.6397,3.3342,5.3048,3.84559,0.0305762,71.959
644.0187,3.3342,5.3048,3.84681,0.0306115,71.959
645.4307,3.3342,5.3048,3.84747,0.030424,71.959
646.7197,3.3342,5.3048,3.84781,0.0304755,71.959
648.0437,3.3342,5.3048,3.84793,0.0302656,71.959
649.5546999999999,3.3342,5.3048,3.84795,0.0301706,71.959
650.7977,3.3342,5.3048,3.84795,0.030085,71.959
652.0807,3.3342,5.3048,3.84795,0.0300573,71.872
653.3557,3.3342,5.3048,3.84795,0.0299492,71.95
654.7187,3.3342,5.3048,3.84795,0.0297522,71.953
655.9707,3.3342,5.3048,3.84795,0.0298367,71.953
657.2097,3.3342,5.3048,3.84795,0.0296383,71.959
658.6596999999999,3.3342,5.3048,3.84795,0.02962,71.959
660.0137,3.3342,5.3048,3.84795,0.0294816,71.959
661.3557,3.32932,5.3048,3.84795,0.0293395,71.959
662.5797,3.3316,5.3048,3.84795,0.0294546,71.959
663.7827,3.33236,5.3048,3.84795,0.0291956,71.959
665.1527,3.33353,5.3048,3.84795,0.0291822,71.959
666.4916999999999,3.33389,5.3048,3.84795,0.0291463,71.959
668.0006999999999,3.33414,5.3048,3.84795,0.0289367,71.959
669.3177,3.33432,5.3048,3.84795,0.0289569,71.959
670.8226999999999,3.33433,5.3048,3.84795,0.028784,71.959
672.1967,3.33433,5.3048,3.84795,0.0287266,71.959
673.4997,3.33433,5.3037,3.84795,0.0286517,71.959
674.8286999999999,3.33433,5.3049,3.84795,0.0285946,71.959
676.1537,3.33433,5.3052,3.84795,0.0285332,71.959
677.5617,3.33433,5.3052,3.84795,0.0283869,71.959
678.9106999999999,3.33433,5.305,3.84795,0.0284545,71.959
680.1936999999999,3.33433,5.305,3.84795,0.0282825,71.959
681.5097,3.33433,5.305,3.83881,0.0281547,71.959
682.7727,3.33433,5.305,3.84442,0.0280814,71.959
684.1637,3.33433,5.305,3.84554,0.0281201,71.959
685.5147,3.33433,5.305,3.84694,0.0279911,71.959
686.8376999999999,3.33433,5.305,3.84747,0.0279587,71.959
688.1786999999999,3.33433,5.305,3.84777,0.0278816,71.959
689.4096999999999,3.33433,5.305,3.84802,0.0277642,71.959
690.7937,3.33433,5.305,3.84807,0.0277705,71.959
692.1736999999999,3.33433,5.305,3.84807,0.0276153,71.959
693.4987,3.33433,5.305,3.84807,0.0275878,71.846
694.7887,3.33433,5.305,3.84807,0.0275772,71.949
696.1746999999999,3.33433,5.305,3.84807,0.0274379,71.952
697.5047,3.33433,5.305,3.84807,0.0273979,71.953
698.8157,3.33433,5.305,3.84807,0.0273244,71.953
700.1277,3.33433,5.305,3.84807,0.0272553,71.953
701.4647,3.33433,5.305,3.84807,0.0272239,71.953
702.7787,3.32931,5.305,3.84807,0.0271197,71.953
704.0947,3.33163,5.305,3.84807,0.0270574,71.953
705.6047,3.33254,5.305,3.84807,0.0269889,71.953
706.8507,3.3336,5.305,3.84807,0.0269661,71.953
708.2357,3.33397,5.305,3.84807,0.0268237,71.953
709.5066999999999,3.33413,5.305,3.84807,0.0268154,71.953
710.8247,3.33423,5.305,3.84807,0.0267598,71.953
712.3136999999999,3.33424,5.305,3.84807,0.0266819,71.953
713.6347,3.33424,5.305,3.84807,0.0265614,71.953
714.9436999999999,3.33424,5.3033,3.84807,0.0265023,71.953
716.3297,3.33424,5.3052,3.84807,0.0264577,71.953
717.6477,3.33424,5.3048,3.84807,0.0263704,71.953
719.0817,3.33424,5.3045,3.84807,0.0262654,71.953
720.4476999999999,3.33424,5.3047,3.84807,0.026332,71.953
721.6707,3.33424,5.3047,3.84807,0.0262493,71.953
723.0607,3.33424,5.3047,3.84159,0.0260727,71.953
724.5037,3.33424,5.3047,3.84489,0.0259846,71.953
725.8576999999999,3.33424,5.3047,3.84584,0.0260487,71.953
727.2837,3.33424,5.3047,3.84716,0.0259907,71.953
728.5337,3.33424,5.3047,3.84759,0.0258773,71.953
729.7767,3.33424,5.3047,3.84786,0.0257921,71.953
731.2777,3.33424,5.3047,3.84803,0.0257071,71.953
732.5377,3.33424,5.3047,3.84806,0.0256735,71.953
733.8017,3.33424,5.3047,3.84806,0.0256321,71.953
735.1306999999999,3.33424,5.3047,3.84806,0.0256538,71.919
736.5177,3.33424,5.3047,3.84806,0.0255163,71.95
737.7637,3.33424,5.3047,3.84806,0.0255104,71.954
739.1287,3.33424,5.3047,3.84806,0.0254536,71.957
740.5246999999999,3.33424,5.3047,3.84806,0.0253522,71.956
741.8307,3.33424,5.3047,3.84806,0.0253036,71.956
742.9737,3.33424,5.3047,3.84806,0.025259,71.956
744.2717,3.33018,5.3047,3.84806,0.0252009,71.956
745.6537,3.33187,5.3047,3.84806,0.0251217,71.956
747.1016999999999,3.3325,5.3047,3.84806,0.0251237,71.956
748.4006999999999,3.3334,5.3047,3.84806,0.0250775,71.956
749.8036999999999,3.33376,5.3047,3.84806,0.0249547,71.956
751.1886999999999,3.33405,5.3047,3.84806,0.0249278,71.956
752.5867,3.33412,5.3047,3.84806,0.0249105,71.956
753.8276999999999,3.33412,5.3047,3.84806,0.0248133,71.956
755.1447,3.33412,5.3047,3.84806,0.0247296,71.956
756.3847,3.33412,5.3048,3.84806,0.0247087,71.956
757.5857,3.33412,5.3056,3.84806,0.0247277,71.956
758.8987,3.33412,5.3057,3.84806,0.0246785,71.956
760.3036999999999,3.33412,5.3056,3.84806,0.0245481,71.956
761.7167,3.33412,5.3054,3.84806,0.0245273,71.956
763.0636999999999,3.33412,5.3054,3.84806,0.0244823,71.956
764.3357,3.33412,5.3054,3.84806,0.0244165,71.956
765.6817,3.33412,5.3054,3.84473,0.0243678,71.956
767.0736999999999,3.33412,5.3054,3.84584,0.0243716,71.956
768.4077,3.33412,5.3054,3.84715,0.024202,71.956
769.8476999999999,3.33412,5.3054,3.84763,0.0241834,71.956
771.1777,3.33412,5.3054,3.84783,0.0241536,71.956
772.6087,3.33412,5.3054,3.84799,0.024052,71.956
773.9897,3.33412,5.3054,3.84805,0.0240372,71.956
775.2126999999999,3.33412,5.3054,3.84805,0.0239819,71.956
776.5937,3.33412,5.3054,3.84805,0.0240261,71.888
777.8616999999999,3.33412,5.3054,3.84805,0.0239305,71.947
779.1596999999999,3.33412,5.3054,3.84805,0.0238407,71.954
780.4907,3.33412,5.3054,3.84805,0.0237766,71.952
781.7487,3.33412,5.3054,3.84805,0.0237567,71.953
783.0917,3.33412,5.3054,3.84805,0.0237002,71.953
784.3716999999999,3.33412,5.3054,3.84805,0.0236694,71.953
785.6807,3.32888,5.3054,3.84805,0.0236058,71.953
787.0486999999999,3.33157,5.3054,3.84805,0.0235587,71.953
788.4956999999999,3.33243,5.3054,3.84805,0.0234631,71.953
789.7637,3.33351,5.3054,3.84805,0.0234846,71.953
791.0077,3.33385,5.3054,3.84805,0.0234884,71.953
792.5317,3.33403,5.3054,3.84805,0.0233265,71.953
793.9536999999999,3.33404,5.3054,3.84805,0.0233408,71.953
795.3217,3.33404,5.3054,3.84805,0.0232783,71.953
796.5976999999999,3.33404,5.3054,3.84805,0.0232585,71.953
797.9217,3.33404,5.3047,3.84805,0.0232211,71.953
799.3136999999999,3.33404,5.3052,3.84805,0.0231642,71.953
800.5646999999999,3.33404,5.3053,3.84805,0.023095,71.953
801.9167,3.33404,5.305,3.84805,0.0230702,71.953
803.2376999999999,3.33404,5.305,3.84805,0.023079,71.953
804.5106999999999,3.33404,5.305,3.84805,0.023017,71.953
805.7497,3.33404,5.305,3.84805,0.0230295,71.953
807.0346999999999,3.33404,5.305,3.84409,0.0228429,71.953
808.2746999999999,3.33404,5.305,3.84537,0.0228552,71.953
809.7057,3.33404,5.305,3.84662,0.0228464,71.953
811.0306999999999,3.33404,5.305,3.84742,0.0228307,71.953
812.2806999999999,3.33404,5.305,3.84789,0.0226822,71.953
813.7767,3.33404,5.305,3.84812,0.0227013,71.953
814.9787,3.33404,5.305,3.8482,0.0226752,71.953
816.3086999999999,3.33404,5.305,3.8482,0.0226596,71.953
817.6617,3.33404,5.305,3.8482,0.0225537,71.953
819.0147,3.33404,5.305,3.8482,0.0224967,71.938
820.3276999999999,3.33404,5.305,3.8482,0.0224414,71.951
821.5677,3.33404,5.305,3.8482,0.0224673,71.954
822.9567,3.33404,5.305,3.8482,0.022395,71.954
824.3376999999999,3.33404,5.305,3.8482,0.022328,71.955
825.7427,3.33404,5.305,3.8482,0.0222716,71.955
827.0667,3.3289,5.305,3.8482,0.0222476,71.955
828.3887,3.33149,5.305,3.8482,0.0222254,71.955
829.6927,3.33225,5.305,3.8482,0.0221742,71.955
831.0106999999999,3.3334,5.305,3.8482,0.0220809,71.955
832.3386999999999,3.33381,5.305,3.8482,0.022154,71.955
833.6247,3.33401,5.305,3.8482,0.0220657,71.955
834.9536999999999,3.33407,5.305,3.8482,0.0220031,71.955
836.2846999999999,3.33408,5.305,3.8482,0.0219998,71.955
837.4826999999999,3.33408,5.305,3.8482,0.0219576,71.955
838.6487,3.33408,5.305,3.8482,0.0219256,71.955
839.9567,3.33408,5.3056,3.8482,0.02186,71.955
841.3357,3.33408,5.3055,3.8482,0.0218886,71.955
842.7086999999999,3.33408,5.3055,3.8482,0.0218366,71.955
844.0886999999999,3.33408,5.3054,3.8482,0.0218064,71.955
845.4087,3.33408,5.3054,3.8482,0.0217647,71.955
846.7487,3.33408,5.3054,3.8482,0.0216148,71.955
848.1587,3.33408,5.3054,3.84277,0.0216596,71.955
849.4246999999999,3.33408,5.3054,3.84492,0.0216066,71.955
850.8077,3.33408,5.3054,3.84601,0.0216014,71.955
852.1197,3.33408,5.3054,3.84722,0.0215485,71.955
853.5327,3.33408,5.3054,3.84762,0.0215933,71.955
854.8797,3.33408,5.3054,3.84785,0.0214891,71.955
856.1266999999999,3.33408,5.3054,3.84808,0.0214478,71.955
857.5016999999999,3.33408,5.3054,3.84808,0.0214083,71.955
858.8937,3.33408,5.3054,3.84808,0.021387,71.955
860.1577,3.33408,5.3054,3.84808,0.0213607,71.939
861.4497,3.33408,5.3054,3.84808,0.0212528,71.952
862.7777,3.33408,5.3054,3.84808,0.0212642,71.956
864.0287,3.33408,5.3054,3.84808,0.0211731,71.954
865.4187,3.33408,5.3054,3.84808,0.0212316,71.954
866.8407,3.33408,5.3054,3.84808,0.0211665,71.954
868.1656999999999,3.33408,5.3054,3.84808,0.0211747,71.954
869.4576999999999,3.33099,5.3054,3.84808,0.0210855,71.954
870.8706999999999,3.33212,5.3054,3.84808,0.021016,71.954
872.3626999999999,3.33324,5.3054,3.84808,0.0210273,71.954
873.8146999999999,3.33362,5.3054,3.84808,0.0209404,71.954
875.1537,3.33375,5.3054,3.84808,0.0209484,71.954
876.5507,3.33378,5.3054,3.84808,0.0209388,71.954
877.9336999999999,3.33378,5.3054,3.84808,0.0208074,71.954
879.3417,3.33378,5.3054,3.84808,0.0208027,71.954
880.7047,3.33378,5.3029,3.84808,0.0207723,71.954
882.0237,3.33378,5.3053,3.84808,0.0207389,71.954
883.2697,3.33378,5.3053,3.84808,0.0207388,71.954
884.5807,3.33378,5.3051,3.84808,0.0206483,71.954
885.9067,3.33378,5.305,3.84808,0.0206593,71.954
887.1646999999999,3.33378,5.305,3.84808,0.0206023,71.954
888.5496999999999,3.33378,5.305,3.84808,0.0206277,71.954
889.8706999999999,3.33378,5.305,3.84371,0.0205582,71.954
891.1917,3.33378,5.305,3.84518,0.0205109,71.954
892.4246999999999,3.33378,5.305,3.84652,0.0205235,71.954
893.9457,3.33378,5.305,3.84736,0.0204214,71.954
895.3996999999999,3.33378,5.305,3.84771,0.0204213,71.954
896.6637,3.33378,5.305,3.84797,0.0203713,71.954
898.1936999999999,3.33378,5.305,3.84804,0.0203275,71.954
899.4127,3.33378,5.305,3.84804,0.0203415,71.954
900.7937,3.33378,5.305,3.84804,0.0202684,71.822
902.1047,3.33378,5.305,3.84804,0.0202636,71.942
903.4137,3.33378,5.305,3.84804,0.0202279,71.952
904.7226999999999,3.33378,5.305,3.84804,0.0201814,71.955
906.0567,3.33378,5.305,3.84804,0.0201783,71.958
907.4847,3.33378,5.305,3.84804,0.0201891,71.957
908.7977,3.33378,5.305,3.84804,0.0201613,71.957
910.2147,3.32908,5.305,3.84804,0.0200471,71.957
911.6617,3.33147,5.305,3.84804,0.0200194,71.957
912.9837,3.33221,5.305,3.84804,0.0199811,71.957
914.2647,3.33333,5.305,3.84804,0.0199259,71.957
915.4876999999999,3.33367,5.305,3.84804,0.0199183,71.957
916.8816999999999,3.33382,5.305,3.84804,0.0199152,71.957
918.2136999999999,3.33387,5.305,3.84804,0.0198222,71.957
919.5907,3.33388,5.305,3.84804,0.0198404,71.957
920.9106999999999,3.33388,5.305,3.84804,0.0198358,71.957
922.3386999999999,3.33388,5.3026,3.84804,0.0197735,71.957
923.6447,3.33388,5.3048,3.84804,0.0197735,71.957
925.0246999999999,3.33388,5.3048,3.84804,0.0197402,71.957
926.3426999999999,3.33388,5.3052,3.84804,0.0196614,71.957
927.5817,3.33388,5.3049,3.84804,0.019657,71.957
928.9636999999999,3.33388,5.3049,3.84804,0.0195922,71.957
930.3386999999999,3.33388,5.3049,3.84804,0.0195846,71.957
931.6477,3.33388,5.3049,3.84402,0.0195456,71.957
933.0707,3.33388,5.3049,3.84549,0.0195262,71.957
934.5757,3.33388,5.3049,3.84692,0.0194679,71.957
935.7837,3.33388,5.3049,3.84749,0.0194977,71.957
937.0897,3.33388,5.3049,3.84783,0.0194648,71.957
938.4417,3.33388,5.3049,3.84799,0.0194365,71.957
939.9607,3.33388,5.3049,3.84803,0.0193739,71.957
941.2437,3.33388,5.3049,3.84803,0.0193679,71.957
942.5446999999999,3.33388,5.3049,3.84803,0.0193501,71.846
943.7946999999999,3.33388,5.3049,3.84803,0.0192968,71.948
945.1757,3.33388,5.3049,3.84803,0.0192656,71.955
946.5087,3.33388,5.3049,3.84803,0.0191993,71.959
947.8236999999999,3.33388,5.3049,3.84803,0.019186,71.96
949.1976999999999,3.33388,5.3049,3.84803,0.0191728,71.96
950.4547,3.33388,5.3049,3.84803,0.0191831,71.96
951.8507,3.32891,5.3049,3.84803,0.0191213,71.96
953.2387,3.33128,5.3049,3.84803,0.0190818,71.96
954.5127,3.33201,5.3049,3.84803,0.0190628,71.96
955.7366999999999,3.33322,5.3049,3.84803,0.0189999,71.96
957.1606999999999,3.33357,5.3049,3.84803,0.0190014,71.96
958.6587,3.33374,5.3049,3.84803,0.018959,71.96
960.0557,3.33384,5.3049,3.84803,0.0189271,71.96
961.2986999999999,3.33384,5.3049,3.84803,0.0188749,71.96
962.5646999999999,3.33384,5.3049,3.84803,0.018872,71.96
963.8407,3.33384,5.304,3.84803,0.0188734,71.96
965.0997,3.33384,5.3051,3.84803,0.0188648,71.96
966.5486999999999,3.33384,5.305,3.84803,0.0188026,71.96
967.8136999999999,3.33384,5.3051,3.84803,0.0187421,71.96
969.1637,3.33384,5.3051,3.84803,0.0187507,71.96
970.4346999999999,3.33384,5.3051,3.84803,0.018696,71.96
971.6786999999999,3.33384,5.3051,3.84803,0.0186903,71.96
972.9857,3.33384,5.3051,3.84398,0.0186802,71.96
974.2856999999999,3.33384,5.3051,3.84521,0.0186444,71.96
975.6947,3.33384,5.3051,3.84662,0.0185873,71.96
977.0446999999999,3.33384,5.3051,3.84734,0.0186316,71.96
978.4027,3.33384,5.3051,3.84772,0.0186216,71.96
979.7407,3.33384,5.3051,3.84789,0.018556,71.96
981.0427,3.33384,5.3051,3.84792,0.0185417,71.96
982.3197,3.33384,5.3051,3.84792,0.0185063,71.96
983.6767,3.33384,5.3051,3.84792,0.0184835,71.96
985.0187,3.33384,5.3051,3.84792,0.0184552,71.947
986.3426999999999,3.33384,5.3051,3.84792,0.018369,71.955
987.5707,3.33384,5.3051,3.84792,0.0183902,71.956
988.9427,3.33384,5.3051,3.84792,0.0183239,71.959
990.3036999999999,3.33384,5.3051,3.84792,0.0183015,71.959
991.7337,3.33384,5.3051,3.84792,0.0182917,71.959
993.1187,3.32902,5.3051,3.84792,0.0182874,71.959
994.4557,3.33125,5.3051,3.84792,0.0182216,71.959
995.7846999999999,3.33202,5.3051,3.84792,0.018195,71.959
997.0377,3.33314,5.3051,3.84792,0.0181336,71.959
998.4236999999999,3.33355,5.3051,3.84792,0.0181419,71.959
999.7606999999999,3.33376,5.3051,3.84792,0.0181546,71.959
1001.1206999999999,3.33388,5.3051,3.84792,0.0181114,71.959
1002.5097,3.33389,5.3051,3.84792,0.0181003,71.959
1003.7387,3.33389,5.3051,3.84792,0.018042,71.959
1005.0736999999999,3.33389,5.3037,3.84792,0.0180351,71.959
1006.5016999999999,3.33389,5.3052,3.84792,0.017977,71.959
1007.8956999999999,3.33389,5.3051,3.84792,0.0179936,71.959
1009.2556999999999,3.33389,5.3051,3.84792,0.0179894,71.959
1010.7076999999999,3.33389,5.305,3.84792,0.017937,71.959
1012.0546999999999,3.33389,5.305,3.84792,0.017926,71.959
1013.3247,3.33389,5.305,3.83998,0.0179013,71.959
1014.6047,3.33389,5.305,3.84407,0.0178765,71.959
1015.8847,3.33389,5.305,3.84535,0.0178217,71.959
1017.2247,3.33389,5.305,3.84695,0.0178108,71.959
1018.7347,3.33389,5.305,3.84747,0.0177808,71.959
1020.0346999999999,3.33389,5.305,3.84776,0.0177752,71.959
1021.4246999999999,3.33389,5.305,3.84791,0.0177821,71.959
1022.7746999999999,3.33389,5.305,3.84798,0.0177371,71.959
1024.1247,3.33389,5.305,3.84798,0.0176841,71.959
1025.3847,3.33389,5.305,3.84798,0.0176327,71.883
1026.6647,3.33389,5.305,3.84798,0.0176774,71.954
1028.0447,3.33389,5.305,3.84798,0.0176327,71.959
1029.4047,3.33389,5.305,3.84798,0.0175261,71.958
1030.8047,3.33389,5.305,3.84798,0.0175463,71.955
1032.0747000000001,3.33389,5.305,3.84798,0.0175516,71.955
1033.4047,3.33389,5.305,3.84798,0.0175341,71.955
1034.6947,3.32984,5.305,3.84798,0.0175571,71.955
1036.0946999999999,3.33145,5.305,3.84798,0.0174723,71.955
1037.4547,3.33242,5.305,3.84798,0.0174482,71.955
1038.7747,3.33322,5.305,3.84798,0.0174416,71.955
1040.1246999999998,3.33348,5.305,3.84798,0.0174523,71.955
1041.5347,3.33361,5.305,3.84798,0.0173814,71.955
1042.8346999999999,3.33369,5.305,3.84798,0.0173667,71.955
1044.0846999999999,3.33369,5.305,3.84798,0.0173361,71.955
1045.3746999999998,3.33369,5.305,3.84798,0.0173361,71.955
1046.6747,3.33369,5.3025,3.84798,0.0172869,71.955
1047.8646999999999,3.33369,5.3047,3.84798,0.0173134,71.955
1049.2947,3.33369,5.3048,3.84798,0.0173055,71.955
1050.6146999999999,3.33369,5.3047,3.84798,0.0172432,71.955
1052.0447,3.33369,5.3048,3.84798,0.0172326,71.955
1053.3147,3.33369,5.3048,3.84798,0.0172643,71.955
1054.6547,3.33369,5.3048,3.84798,0.0172352,71.955
1055.9147,3.33369,5.3048,3.8443,0.0172008,71.955
1057.3346999999999,3.33369,5.3048,3.84559,0.0172154,71.955
1058.7447,3.33369,5.3048,3.84685,0.0172022,71.955
1060.2547,3.33369,5.3048,3.84735,0.0171837,71.955
1061.5047,3.33369,5.3048,3.84771,0.0171784,71.955
1063.0247,3.33369,5.3048,3.8479,0.0171639,71.955
1064.4647,3.33369,5.3048,3.84792,0.0171323,71.955
1065.7747,3.33369,5.3048,3.84792,0.0171678,71.955
1067.0946999999999,3.33369,5.3048,3.84792,0.0171758,71.936
1068.5247,3.33369,5.3048,3.84792,0.0171679,71.957
1069.9347,3.33369,5.3048,3.84792,0.0171336,71.96
1071.1447,3.33369,5.3048,3.84792,0.0171258,71.961
1072.4447,3.33369,5.3048,3.84792,0.0171324,71.962
1073.7747,3.33369,5.3048,3.84792,0.0171258,71.962
1075.0647,3.33369,5.3048,3.84792,0.0171231,71.962
1076.4547,3.33024,5.3048,3.84792,0.0171455,71.962
1077.8847,3.3315,5.3048,3.84792,0.0170943,71.962
1079.2147,3.33262,5.3048,3.84792,0.017068,71.962
1080.6547,3.33318,5.3048,3.84792,0.0170471,71.962
1081.9147,3.33338,5.3048,3.84792,0.0170524,71.962
1083.2247,3.33353,5.3048,3.84792,0.0170719,71.962
1084.6347,3.33361,5.3048,3.84792,0.0170418,71.962
1085.8446999999999,3.33361,5.3048,3.84792,0.0170733,71.962
1087.1046999999999,3.33361,5.3048,3.84792,0.0170798,71.962
1088.4347,3.33361,5.3038,3.84792,0.0170484,71.962
1089.7447,3.33361,5.3046,3.84792,0.0170327,71.962
1091.1647,3.33361,5.3047,3.84792,0.017038,71.962
1092.4347,3.33361,5.3045,3.84792,0.0170184,71.962
1093.8546999999999,3.33361,5.3045,3.84792,0.0169844,71.962
1095.1747,3.33361,5.3045,3.84792,0.0169961,71.962
1096.3847,3.33361,5.3045,3.84149,0.0169766,71.962
1097.7947,3.33361,5.3045,3.84456,0.0169792,71.962
1099.1347,3.33361,5.3045,3.84543,0.0169349,71.962
1100.4247,3.33361,5.3045,3.84676,0.0169479,71.962
1101.7147,3.33361,5.3045,3.84735,0.0169557,71.962
1103.0846999999999,3.33361,5.3045,3.84764,0.0169402,71.962
1104.4747,3.33361,5.3045,3.84778,0.0169064,71.962
1105.7747,3.33361,5.3045,3.84782,0.0169064,71.962
1107.0946999999999,3.33361,5.3045,3.84782,0.0168908,71.962
1108.3346999999999,3.33361,5.3045,3.84782,0.0168986,71.895
1109.5647,3.33361,5.3045,3.84782,0.0168197,71.954
1110.9847,3.33361,5.3045,3.84782,0.0168701,71.962
1112.3147,3.33361,5.3045,3.84782,0.0168158,71.963
1113.5447,3.33361,5.3045,3.84782,0.0168069,71.959
1114.8646999999999,3.33361,5.3045,3.84782,0.016887,71.959
1116.1547,3.33361,5.3045,3.84782,0.0168132,71.959
1117.4947,3.32823,5.3045,3.84782,0.0167772,71.959
1118.8746999999998,3.3309,5.3045,3.84782,0.0167849,71.959
1120.1747,3.33167,5.3045,3.84782,0.016745,71.959
1121.4547,3.3328,5.3045,3.84782,0.0167155,71.959
1122.8147,3.33323,5.3045,3.84782,0.016727,71.959
1124.2147,3.33347,5.3045,3.84782,0.0167181,71.959
1125.8047,3.33353,5.3045,3.84782,0.0166655,71.959
1127.0547,3.33353,5.3045,3.84782,0.0166591,71.959
1128.2147,3.33353,5.3045,3.84782,0.0166885,71.959
1129.5447,3.33353,5.302,3.84782,0.016668,71.959
1130.8947,3.33353,5.3045,3.84782,0.016617,71.959
1132.2147,3.33353,5.3046,3.84782,0.0166042,71.959
1133.4747,3.33353,5.3048,3.84782,0.016594,71.959
1134.7947,3.33353,5.3047,3.84782,0.0165813,71.959
1136.0846999999999,3.33353,5.3047,3.84782,0.0165775,71.959
1137.2947,3.33353,5.3047,3.84782,0.0165622,71.959
1138.5247,3.33353,5.3047,3.84241,0.016514,71.959
1139.8546999999999,3.33353,5.3047,3.84455,0.0165152,71.959
1141.2347,3.33353,5.3047,3.84583,0.0165203,71.959
1142.4947,3.33353,5.3047,3.84698,0.0165001,71.959
1143.8746999999998,3.33353,5.3047,3.84744,0.0164899,71.959
1145.1847,3.33353,5.3047,3.84772,0.0164874,71.959
1146.5747,3.33353,5.3047,3.84783,0.0164683,71.959
1147.9847,3.33353,5.3047,3.84783,0.0164861,71.959
1149.3646999999999,3.33353,5.3047,3.84783,0.0164254,71.959
1150.5747,3.33353,5.3047,3.84783,0.0164431,71.949
1151.9547,3.33353,5.3047,3.84783,0.0163663,71.959
1153.3346999999999,3.33353,5.3047,3.84783,0.0163801,71.963
1154.6547,3.33353,5.3047,3.84783,0.0163638,71.964
1155.9047,3.33353,5.3047,3.84783,0.0163701,71.964
1157.1947,3.33353,5.3047,3.84783,0.0163399,71.964
1158.4747,3.33353,5.3047,3.84783,0.0162948,71.964
1159.8346999999999,3.33081,5.3047,3.84783,0.0163274,71.964
1161.1947,3.33169,5.3047,3.84783,0.0163374,71.964
1162.4447,3.33246,5.3047,3.84783,0.0162836,71.964
1163.7747,3.33305,5.3047,3.84783,0.0162661,71.964
1165.2747,3.33328,5.3047,3.84783,0.0162337,71.964
1166.6947,3.33338,5.3047,3.84783,0.0162262,71.964
1167.9347,3.33344,5.3047,3.84783,0.0162399,71.964
1169.3247,3.33344,5.3047,3.84783,0.0162013,71.964
1170.6447,3.33344,5.2923,3.84783,0.0161952,71.964
1171.9247,3.33344,5.3041,3.84783,0.0160861,71.964
1173.1847,3.33344,5.3046,3.84783,0.0161096,71.964
1174.4947,3.33344,5.3048,3.84783,0.0161146,71.964
1175.8646999999999,3.33344,5.3046,3.84783,0.0161232,71.964
1177.1347,3.33344,5.3046,3.84783,0.0160725,71.964
1178.5247,3.33344,5.3046,3.84783,0.0161132,71.964
1179.8646999999999,3.33344,5.3046,3.8417,0.0160862,71.964
1181.1947,3.33344,5.3046,3.84464,0.0160516,71.964
1182.6647,3.33344,5.3046,3.84556,0.0160147,71.964
1183.9347,3.33344,5.3046,3.84697,0.016011,71.964
1185.2447,3.33344,5.3046,3.84729,0.0159913,71.964
1186.5647,3.33344,5.3046,3.84745,0.0159386,71.964
1187.9047,3.33344,5.3046,3.84764,0.0159606,71.964
1189.3346999999999,3.33344,5.3046,3.84768,0.0159214,71.964
1190.6447,3.33344,5.3046,3.84768,0.0159729,71.964
1191.9547,3.33344,5.3046,3.84768,0.0159154,71.933
1193.2747,3.33344,5.3046,3.84768,0.0159008,71.957
1194.4947,3.33344,5.3046,3.84768,0.0159386,71.965
1195.8646999999999,3.33344,5.3046,3.84768,0.0158483,71.967
1197.1947,3.33344,5.3046,3.84768,0.0158788,71.969
1198.5447,3.33344,5.3046,3.84768,0.0158435,71.969
1199.9347,3.33344,5.3046,3.84768,0.0157925,71.969
1201.3247,3.32757,5.3046,3.84768,0.0157828,71.969
1202.5547,3.32858,5.3046,3.84768,0.0157707,71.969
1203.9547,3.32939,5.3046,3.84768,0.0157671,71.969
1205.3047,3.32957,5.3046,3.84768,0.0157271,71.969
1206.5647,3.32933,5.3046,3.84768,0.0157513,71.969
1207.8746999999998,3.32888,5.3046,3.84768,0.0157115,71.969
