Time (s),Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
68442.6,3258.41,418.814,448.937,478.69
68452.6,3258.41,418.835,448.937,478.741
68462.6,3259.08,418.835,448.895,478.762
68472.6,3259.79,418.903,448.895,478.762
68482.6,3259.79,418.911,448.906,478.712
68492.6,3261.07,418.911,448.899,478.712
68502.6,3258.6,418.903,448.899,478.683
68512.6,3261.47,418.903,448.92,478.655
68522.6,3261.16,418.849,448.382,478.655
68532.6,3261.16,418.824,448.986,478.692
68542.6,3260.35,418.824,449.018,478.692
68552.6,3260.19,418.833,449.018,478.755
68562.6,3260.19,418.833,449.026,478.783
68572.6,3260.0,418.852,449.017,478.783
68582.6,3260.0,418.888,449.017,478.837
68592.6,3260.07,418.888,449.02,478.639
68602.6,3261.04,418.962,449.02,478.811
68612.6,3261.04,418.962,448.961,478.805
68622.6,3261.97,418.978,448.973,478.805
68632.6,3261.97,418.977,448.973,478.748
68642.6,3262.53,418.977,448.993,478.773
68652.6,3262.81,418.973,448.993,478.773
68662.6,3262.81,418.965,449.016,478.762
68672.6,3262.99,418.965,449.023,478.762
68682.6,3260.42,418.952,449.023,478.78
68692.6,3262.82,418.952,449.09,478.818
68702.6,3262.46,418.955,448.567,478.818
68712.6,3262.46,418.951,449.131,478.912
68722.6,3262.07,418.951,449.15,478.912
68732.6,3261.87,418.963,449.15,478.952
68742.6,3261.87,418.963,449.129,478.948
68752.6,3261.81,418.999,449.125,478.948
68762.6,3261.81,419.029,449.125,478.976
68772.6,3262.35,419.029,449.111,478.894
68782.6,3263.3,419.104,449.111,478.986
68792.6,3263.3,419.104,449.097,478.937
68802.6,3264.92,419.106,449.122,478.937
68812.6,3264.92,419.117,449.122,478.923
68822.6,3265.44,419.117,449.159,478.928
68832.6,3265.72,419.116,449.159,478.928
68842.6,3265.72,419.077,449.203,478.924
68852.6,3265.12,419.077,449.22,478.924
68862.6,3263.55,419.071,449.22,478.962
68872.6,3264.9,419.071,449.282,479.011
68882.6,3264.28,419.078,448.722,479.011
68892.6,3264.28,419.111,449.285,479.084
68902.6,3264.08,419.111,449.252,479.084
68912.6,3264.66,419.158,449.252,479.109
68922.6,3264.66,419.158,449.238,479.108
68932.6,3265.91,419.204,449.254,479.108
68942.6,3265.91,419.23,449.254,479.073
68952.6,3266.2,419.23,449.242,479.007
68962.6,3267.02,419.2,449.242,479.049
68972.6,3267.02,419.2,449.289,479.034
68982.6,3266.54,419.16,449.334,479.034
68992.6,3266.54,419.144,449.334,479.101
69002.6,3265.91,419.144,449.372,479.125
69012.6,3265.85,419.133,449.372,479.125
69022.6,3265.85,419.169,449.37,479.166
69032.6,3265.41,419.183,449.356,479.166
69042.6,3265.28,419.255,449.356,479.232
69052.6,3267.76,419.255,449.342,479.195
69062.6,3268.06,419.308,449.342,479.195
69072.6,3268.06,419.306,449.343,479.14
69082.6,3268.35,419.306,449.337,479.14
69092.6,3269.3,419.273,449.337,479.138
69102.6,3269.3,419.273,449.424,479.168
69112.6,3268.75,419.259,449.336,479.168
69122.6,3268.75,419.252,449.49,479.242
69132.6,3268.05,419.252,449.494,479.048
69142.6,3267.19,419.306,449.494,479.342
69152.6,3267.19,419.306,449.47,479.291
69162.6,3267.11,419.315,449.409,479.291
69172.6,3267.11,419.322,449.409,479.289
69182.6,3268.21,419.322,449.38,479.261
69192.6,3269.12,419.383,449.38,479.261
69202.6,3269.12,419.176,449.424,479.224
69212.6,3269.86,419.34,449.42,479.224
69222.6,3262.94,419.328,449.42,479.245
69232.6,3269.25,419.328,449.504,479.247
69242.6,3269.14,419.312,449.504,479.247
69252.6,3269.14,419.308,449.535,479.335
69262.6,3268.89,419.308,449.547,479.335
69272.6,3268.52,419.331,449.547,479.374
69282.6,3268.52,419.331,449.54,479.383
69292.6,3268.3,419.375,449.465,479.383
69302.6,3268.3,419.423,449.519,479.396
69312.6,3269.43,419.423,449.488,478.959
69322.6,3270.52,419.456,449.488,479.371
69332.6,3270.52,419.456,449.513,479.327
69342.6,3271.21,419.445,449.531,479.327
69352.6,3271.21,419.442,449.531,479.339
69362.6,3271.95,419.442,449.596,479.362
69372.6,3271.25,419.403,449.596,479.362
69382.6,3271.25,419.164,449.626,479.371
69392.6,3270.05,419.389,449.616,479.371
69402.6,3267.39,419.4,449.616,479.453
69412.6,3269.92,419.4,449.642,479.487
69422.6,3270.02,419.473,449.642,479.487
69432.6,3270.02,419.545,449.606,479.525
69442.6,3271.59,419.545,449.629,479.525
69452.6,3271.89,419.555,449.629,479.529
69462.6,3271.89,419.555,449.623,479.509
69472.6,3272.55,419.577,449.671,479.509
69482.6,3272.55,419.594,449.648,479.508
69492.6,3273.83,419.594,449.676,478.914
69502.6,3273.59,419.533,449.676,479.498
69512.6,3273.59,419.533,449.726,479.482
69522.6,3272.88,419.5,449.74,479.482
69532.6,3272.88,419.494,449.74,479.564
69542.6,3272.21,419.494,449.775,479.605
69552.6,3271.81,419.523,449.775,479.605
69562.6,3271.81,419.257,449.743,479.638
69572.6,3273.01,419.644,449.707,479.638
69582.6,3273.01,419.64,449.707,479.616
69592.6,3273.95,419.64,449.68,479.589
69602.6,3274.37,419.646,449.68,479.589
69612.6,3274.37,419.642,449.715,479.554
69622.6,3274.51,419.642,449.7,479.554
69632.6,3272.99,419.638,449.7,479.543
69642.6,3274.85,419.638,449.769,479.564
69652.6,3274.95,419.595,449.442,479.564
69662.6,3274.95,419.586,449.876,479.647
69672.6,3273.43,419.586,449.828,479.647
69682.6,3272.95,419.605,449.828,479.682
69692.6,3272.95,419.605,449.813,479.686
69702.6,3273.53,419.657,449.813,479.686
69712.6,3273.53,419.674,449.813,479.723
69722.6,3274.38,419.674,449.776,479.609
69732.6,3275.48,419.711,449.776,479.663
69742.6,3275.48,419.711,449.817,479.623
69752.6,3275.74,419.659,449.861,479.623
69762.6,3275.74,419.671,449.861,479.707
69772.6,3275.03,419.671,449.929,479.752
69782.6,3274.71,419.656,449.929,479.752
69792.6,3274.71,419.654,449.948,479.796
69802.6,3274.44,419.677,449.919,479.796
69812.6,3276.26,419.724,449.919,479.82
69822.6,3275.09,419.724,449.903,479.833
69832.6,3275.99,419.79,449.35,479.833
69842.6,3275.99,419.825,449.924,479.788
69852.6,3277.34,419.825,449.895,479.788
69862.6,3278.09,419.796,449.895,479.76
69872.6,3278.09,419.796,449.937,479.741
69882.6,3277.05,419.757,449.845,479.741
69892.6,3277.05,419.729,450.02,479.793
69902.6,3275.75,419.729,450.027,479.71
69912.6,3275.72,419.759,450.027,479.913
69922.6,3275.72,419.759,449.974,479.9
69932.6,3276.34,419.826,450.01,479.9
69942.6,3276.34,419.872,450.01,479.897
69952.6,3278.01,419.872,449.936,479.838
69962.6,3278.22,419.851,449.936,479.838
69972.6,3278.22,419.59,449.965,479.808
69982.6,3278.45,419.803,449.992,479.808
69992.6,3276.63,419.795,449.992,479.822
70002.6,3278.45,419.795,450.108,479.891
70012.6,3277.8,419.833,450.108,479.891
70022.6,3277.8,419.827,450.136,479.974
70032.6,3277.63,419.827,450.113,479.974
70042.6,3277.29,419.849,450.113,480.014
70052.6,3277.29,419.849,450.086,479.969
70062.6,3277.42,419.894,450.052,479.969
70072.6,3277.42,419.922,450.036,479.974
70082.6,3278.92,419.922,450.027,479.62
70092.6,3279.44,419.936,450.027,479.929
70102.6,3279.44,419.936,450.079,479.915
70112.6,3280.11,419.907,450.134,479.915
70122.6,3280.11,419.889,450.134,479.95
70132.6,3279.39,419.889,450.21,480.043
70142.6,3279.44,419.886,450.21,480.043
70152.6,3279.44,419.622,450.212,480.054
70162.6,3279.54,419.998,450.176,480.054
70172.6,3279.54,419.995,450.176,480.128
70182.6,3280.33,419.995,450.138,480.108
70192.6,3281.64,420.071,450.138,480.108
70202.6,3281.64,420.056,450.189,480.063
70212.6,3282.1,420.056,450.172,480.063
70222.6,3279.41,420.05,450.172,480.058
70232.6,3281.97,420.05,450.248,480.069
70242.6,3282.3,420.023,450.041,480.069
70252.6,3282.3,419.99,450.325,480.108
70262.6,3281.0,419.99,450.296,480.108
70272.6,3280.64,419.991,450.296,480.18
70282.6,3280.64,419.991,450.256,480.206
70292.6,3280.86,420.085,450.271,480.206
70302.6,3280.86,420.116,450.271,480.201
70312.6,3282.1,420.116,450.233,480.125
70322.6,3283.07,420.12,450.233,480.143
70332.6,3283.07,420.12,450.275,480.148
70342.6,3283.51,420.088,450.289,480.148
70352.6,3283.51,420.083,450.289,480.156
70362.6,3283.34,420.083,450.32,480.138
70372.6,3282.59,420.062,450.32,480.138
70382.6,3282.59,420.061,450.379,480.196
70392.6,3282.38,420.054,450.373,480.196
70402.6,3280.6,420.064,450.373,480.259
70412.6,3281.87,420.064,450.352,480.318
70422.6,3281.87,420.141,450.352,480.318
70432.6,3281.87,420.173,450.32,480.274
70442.6,3283.57,420.173,450.301,480.274
70452.6,3284.2,420.208,450.301,480.255
70462.6,3284.2,420.208,450.316,480.189
70472.6,3284.81,420.139,450.296,480.189
70482.6,3284.81,420.113,450.387,480.255
70492.6,3282.97,420.113,450.438,480.149
70502.6,3282.63,420.142,450.438,480.347
70512.6,3282.63,420.142,450.415,480.373
70522.6,3283.18,420.227,450.409,480.373
70532.6,3283.18,420.223,450.409,480.361
70542.6,3283.83,420.223,450.4,480.38
70552.6,3284.17,420.234,450.4,480.38
70562.6,3284.17,420.079,450.389,480.352
70572.6,3285.25,420.278,450.392,480.352
70582.6,3280.95,420.258,450.392,480.291
70592.6,3286.04,420.258,450.451,480.291
70602.6,3285.75,420.206,450.451,480.291
70612.6,3285.75,420.197,450.478,480.306
70622.6,3285.16,420.197,450.516,480.306
70632.6,3285.05,420.207,450.516,480.398
70642.6,3285.05,420.207,450.531,480.382
70652.6,3284.5,420.214,450.477,480.382
70662.6,3284.5,420.242,450.538,480.463
70672.6,3284.59,420.242,450.508,480.104
70682.6,3285.62,420.328,450.508,480.481
70692.6,3285.62,420.328,450.487,480.46
70702.6,3286.28,420.363,450.478,480.46
70712.6,3286.28,420.349,450.478,480.43
70722.6,3287.2,420.349,450.5,480.44
70732.6,3287.57,420.352,450.5,480.44
70742.6,3287.57,420.113,450.543,480.406
70752.6,3286.68,420.296,450.605,480.406
70762.6,3282.57,420.269,450.605,480.479
70772.6,3285.77,420.269,450.624,480.518
70782.6,3285.94,420.317,450.624,480.518
70792.6,3285.94,420.326,450.631,480.582
70802.6,3286.02,420.326,450.617,480.582
70812.6,3286.26,420.359,450.617,480.586
70822.6,3286.26,420.359,450.593,480.599
70832.6,3287.43,420.44,450.595,480.599
70842.6,3287.43,420.438,450.574,480.536
70852.6,3288.29,420.438,450.623,480.19
70862.6,3289.24,420.401,450.623,480.528
70872.6,3289.24,420.401,450.627,480.524
70882.6,3289.25,420.402,450.648,480.524
70892.6,3289.25,420.372,450.648,480.502
70902.6,3288.8,420.372,450.665,480.551
70912.6,3288.67,420.398,450.665,480.551
70922.6,3288.67,420.175,450.758,480.639
70932.6,3287.69,420.435,450.754,480.639
70942.6,3287.69,420.469,450.754,480.709
70952.6,3288.83,420.469,450.68,480.675
70962.6,3288.7,420.512,450.68,480.675
70972.6,3288.7,420.513,450.689,480.654
70982.6,3289.97,420.513,450.681,480.654
70992.6,3287.96,420.52,450.681,480.618
71002.6,3291.09,420.52,450.808,480.658
71012.6,3290.51,420.503,450.588,480.658
71022.6,3290.51,420.454,450.851,480.702
71032.6,3288.85,420.454,450.824,480.702
71042.6,3288.95,420.47,450.824,480.759
71052.6,3288.95,420.47,450.794,480.786
71062.6,3289.22,420.567,450.781,480.786
71072.6,3289.22,420.596,450.781,480.748
71082.6,3290.7,420.596,450.76,480.759
71092.6,3292.04,420.6,450.76,480.716
71102.6,3292.04,419.902,450.819,480.724
71112.6,3292.54,420.588,450.842,480.724
71122.6,3292.54,420.625,450.842,480.724
71132.6,3292.56,420.625,450.82,480.692
71142.6,3291.82,420.549,450.82,480.692
71152.6,3291.82,420.553,450.902,480.723
71162.6,3291.09,420.553,450.918,480.723
71172.6,3290.82,420.55,450.918,480.827
71182.6,3290.4,420.55,450.885,480.837
71192.6,3290.23,420.607,450.468,480.837
71202.6,3290.23,420.647,450.842,480.851
71212.6,3290.88,420.647,450.84,480.851
71222.6,3291.79,420.638,450.84,480.844
71232.6,3291.79,420.638,450.854,480.852
71242.6,3292.93,420.678,450.865,480.852
71252.6,3292.93,420.667,450.865,480.797
71262.6,3293.37,420.667,450.881,480.789
71272.6,3292.94,420.597,450.881,480.784
71282.6,3292.94,420.597,450.954,480.831
71292.6,3292.23,420.611,451.015,480.831
71302.6,3292.23,420.645,451.015,481.02
71312.6,3291.92,420.645,450.976,480.965
71322.6,3292.05,420.675,450.976,480.965
71332.6,3292.05,420.593,450.965,480.986
71342.6,3292.83,420.717,451.0,480.986
71352.6,3292.49,420.744,451.0,480.961
71362.6,3294.58,420.744,450.955,480.872
71372.6,3294.66,420.709,450.955,480.872
71382.6,3294.66,420.702,450.976,480.864
71392.6,3294.41,420.702,451.036,480.864
71402.6,3294.09,420.697,451.036,480.912
71412.6,3294.09,420.697,451.054,480.935
71422.6,3294.01,420.701,450.963,480.935
71432.6,3294.01,420.728,451.081,481.031
71442.6,3292.99,420.728,451.055,480.799
71452.6,3293.15,420.764,451.055,481.048
71462.6,3293.15,420.764,451.065,481.097
71472.6,3294.73,420.842,451.084,481.097
71482.6,3294.73,420.856,451.084,481.065
71492.6,3296.39,420.856,451.068,481.054
71502.6,3297.11,420.855,451.068,481.054
71512.6,3297.11,420.731,451.114,481.0
71522.6,3296.21,420.796,451.138,481.0
71532.6,3291.28,420.768,451.138,481.071
71542.6,3295.09,420.768,451.151,481.075
71552.6,3294.34,420.782,451.151,481.075
71562.6,3294.34,420.809,451.143,481.128
71572.6,3294.41,420.809,451.171,481.128
71582.6,3294.84,420.837,451.171,481.178
71592.6,3294.84,420.837,451.144,481.156
71602.6,3295.43,420.873,451.152,481.156
71612.6,3295.43,420.919,451.144,481.165
71622.6,3296.91,420.919,451.149,480.863
71632.6,3297.37,420.955,451.149,481.139
71642.6,3297.37,420.955,451.143,481.113
71652.6,3299.16,420.977,451.213,481.113
71662.6,3299.16,420.967,451.213,481.149
71672.6,3298.65,420.967,451.266,481.149
71682.6,3297.73,420.893,451.266,481.149
71692.6,3297.73,420.778,451.325,481.234
71702.6,3296.96,420.916,451.312,481.234
71712.6,3296.96,420.965,451.312,481.314
71722.6,3297.19,420.965,451.282,481.332
71732.6,3297.49,421.018,451.282,481.332
71742.6,3297.49,421.017,451.288,481.317
71752.6,3298.2,421.017,451.274,481.317
71762.6,3298.34,421.071,451.274,481.308
71772.6,3299.38,421.071,451.27,481.285
71782.6,3300.25,421.041,451.189,481.285
71792.6,3300.25,421.001,451.362,481.228
71802.6,3300.23,421.001,451.386,480.867
71812.6,3298.83,420.998,451.386,481.337
71822.6,3298.83,420.998,451.4,481.297
71832.6,3298.1,420.999,451.388,481.297
71842.6,3298.1,421.012,451.388,481.406
71852.6,3298.47,421.012,451.38,481.259
71862.6,3299.31,421.109,451.38,481.392
71872.6,3299.31,420.677,451.35,481.327
71882.6,3301.39,421.135,451.375,481.327
71892.6,3301.39,421.068,451.375,481.342
71902.6,3300.96,421.068,451.43,481.358
71912.6,3300.85,421.043,451.43,481.358
71922.6,3300.85,421.048,451.473,481.39
71932.6,3299.68,421.048,451.476,481.39
71942.6,3299.24,421.082,451.476,481.488
71952.6,3300.1,421.082,451.42,481.483
71962.6,3300.6,421.175,450.872,481.483
71972.6,3300.6,421.19,451.43,481.42
71982.6,3302.18,421.19,451.426,481.42
71992.6,3302.94,421.183,451.426,481.402
72002.6,3302.94,421.183,451.46,481.413
72012.6,3302.85,421.16,451.49,481.413
72022.6,3302.85,421.13,451.49,481.431
72032.6,3302.49,421.13,451.517,481.347
72042.6,3301.55,421.128,451.517,481.524
72052.6,3301.55,421.128,451.569,481.53
72062.6,3300.9,421.184,451.57,481.53
72072.6,3300.9,421.168,451.57,481.577
72082.6,3301.27,421.168,451.544,481.629
72092.6,3302.16,421.287,451.544,481.629
72102.6,3302.16,421.133,451.53,481.558
72112.6,3303.5,421.261,451.486,481.558
72122.6,3301.2,421.256,451.486,481.511
72132.6,3303.85,421.256,451.523,481.48
72142.6,3303.55,421.199,451.523,481.48
72152.6,3303.55,421.164,451.616,481.521
72162.6,3303.96,421.164,451.586,481.521
72172.6,3302.22,421.174,451.586,481.547
72182.6,3302.22,421.174,451.62,481.59
72192.6,3302.18,421.209,451.496,481.59
72202.6,3302.18,421.237,451.626,481.638
72212.6,3302.48,421.237,451.572,481.327
72222.6,3303.71,421.327,451.572,481.623
72232.6,3303.71,421.327,451.58,481.591
72242.6,3304.81,421.318,451.608,481.591
72252.6,3304.81,421.312,451.608,481.597
72262.6,3305.38,421.312,451.685,481.6
72272.6,3305.07,421.29,451.685,481.6
72282.6,3305.07,421.141,451.715,481.657
72292.6,3303.93,421.278,451.714,481.657
72302.6,3303.93,421.285,451.714,481.717
72312.6,3303.83,421.285,451.683,481.738
72322.6,3303.69,421.366,451.683,481.738
72332.6,3303.69,421.367,451.65,481.727
72342.6,3305.41,421.367,451.66,481.727
72352.6,3304.12,421.394,451.66,481.706
72362.6,3305.92,421.394,451.664,481.68
72372.6,3306.01,421.406,451.565,481.68
72382.6,3306.01,421.356,451.746,481.655
72392.6,3305.85,421.356,451.749,481.655
72402.6,3305.15,421.319,451.749,481.732
72412.6,3305.15,421.319,451.795,481.761
72422.6,3305.58,421.392,451.844,481.761
72432.6,3305.58,421.385,451.844,481.849
72442.6,3305.56,421.385,451.78,481.849
72452.6,3306.79,421.489,451.78,481.85
72462.6,3306.79,420.765,451.759,481.791
72472.6,3308.09,421.488,451.788,481.791
72482.6,3308.09,421.453,451.788,481.769
72492.6,3307.8,421.453,451.844,481.785
72502.6,3308.06,421.419,451.844,481.785
72512.6,3308.06,421.417,451.858,481.791
72522.6,3306.82,421.417,451.878,481.791
72532.6,3306.82,421.415,451.878,481.877
72542.6,3306.07,421.415,451.851,481.922
72552.6,3306.21,421.478,451.43,481.922
72562.6,3306.21,421.512,451.822,481.912
72572.6,3307.53,421.512,451.819,481.912
72582.6,3308.13,421.552,451.819,481.902
72592.6,3308.13,421.552,451.812,481.859
72602.6,3308.55,421.55,451.802,481.859
72612.6,3308.55,421.508,451.838,481.835
72622.6,3309.56,421.508,451.891,481.868
72632.6,3309.19,421.51,451.891,481.868
72642.6,3309.19,421.51,451.939,481.864
72652.6,3307.94,421.497,451.963,481.864
72662.6,3307.94,421.498,451.963,481.993
72672.6,3307.89,421.498,451.965,481.997
72682.6,3307.83,421.542,451.965,481.997
72692.6,3307.83,421.488,451.952,482.038
72702.6,3308.9,421.62,451.931,482.038
72712.6,3309.13,421.641,451.931,482.0
72722.6,3310.16,421.641,451.91,481.976
72732.6,3310.71,421.643,451.91,481.976
72742.6,3310.71,421.6,451.99,481.957
72752.6,3310.67,421.6,452.019,481.957
72762.6,3310.24,421.572,452.019,482.0
72772.6,3310.24,421.572,452.057,482.029
72782.6,3309.38,421.582,452.036,482.029
72792.6,3309.38,421.613,452.066,482.087
72802.6,3309.14,421.613,452.053,481.798
72812.6,3309.93,421.693,452.053,482.113
72822.6,3309.93,421.693,452.033,482.106
72832.6,3310.6,421.722,451.987,482.106
72842.6,3310.6,421.7,451.987,482.036
72852.6,3311.82,421.7,451.988,482.026
72862.6,3312.08,421.687,451.988,482.026
72872.6,3312.08,421.482,452.086,482.027
72882.6,3311.14,421.631,452.127,482.027
72892.6,3307.61,421.652,452.127,482.139
72902.6,3310.15,421.652,452.143,482.174
72912.6,3309.94,421.678,452.143,482.174
72922.6,3309.94,421.744,452.073,482.179
72932.6,3310.93,421.744,452.079,482.179
72942.6,3311.08,421.76,452.079,482.216
72952.6,3311.08,421.76,452.08,482.199
72962.6,3312.22,421.791,451.945,482.199
72972.6,3312.22,421.769,452.124,482.125
72982.6,3313.47,421.769,452.123,481.662
72992.6,3313.04,421.733,452.123,482.152
73002.6,3313.04,421.733,452.154,482.114
73012.6,3312.84,421.727,452.201,482.114
73022.6,3312.84,421.729,452.201,482.205
73032.6,3311.89,421.729,452.214,482.227
73042.6,3311.75,421.766,452.214,482.299
73052.6,3311.75,421.291,452.185,482.306
73062.7,3313.1,421.844,452.146,482.306
73072.7,3313.1,421.84,452.146,482.248
73082.7,3314.16,421.84,452.154,482.205
73092.7,3314.48,421.794,452.154,482.205
73102.7,3314.48,421.76,452.246,482.208
73112.7,3313.52,421.76,452.272,482.208
73122.7,3311.41,421.777,452.272,482.305
73132.7,3312.46,421.777,452.269,482.341
73142.7,3312.62,421.833,451.646,482.341
73152.7,3312.62,421.891,452.232,482.351
73162.7,3314.09,421.891,452.236,482.351
73172.7,3314.66,421.906,452.236,482.299
73182.7,3314.66,421.906,452.219,482.28
73192.7,3315.48,421.89,452.187,482.28
73202.7,3315.48,421.84,452.261,482.258
73212.7,3315.45,421.84,452.305,482.309
73222.7,3314.33,421.836,452.305,482.38
73232.7,3314.33,421.836,452.351,482.331
73242.7,3314.24,421.841,452.348,482.331
73252.7,3314.24,421.874,452.348,482.415
73262.7,3314.33,421.874,452.37,482.421
73272.7,3313.89,421.886,452.37,482.421
73282.7,3313.89,421.816,452.336,482.467
73292.7,3314.81,421.952,452.292,482.467
73302.7,3313.05,421.99,452.292,482.419
73312.7,3317.11,421.99,452.327,482.387
73322.7,3317.21,421.982,452.327,482.387
73332.7,3317.21,421.937,452.419,482.387
73342.7,3315.85,421.937,452.388,482.387
73352.7,3315.33,421.882,452.388,482.408
73362.7,3315.33,421.882,452.41,482.447
73372.7,3315.38,421.952,452.327,482.447
73382.7,3315.38,421.962,452.404,482.511
73392.7,3315.45,421.962,452.354,482.169
73402.7,3316.1,422.022,452.354,482.481
73412.7,3316.1,422.022,452.384,482.471
73422.7,3317.06,422.042,452.392,482.471
73432.7,3317.06,422.069,452.392,482.46
73442.7,3318.33,422.069,452.412,482.466
73452.7,3318.68,422.064,452.412,482.466
73462.7,3318.68,421.834,452.481,482.462
73472.7,3318.12,422.015,452.474,482.462
73482.7,3312.78,421.989,452.474,482.485
73492.7,3316.72,421.989,452.544,482.544
